goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,I,IMF,Financial Soundness Indicators,2019.Q4.G.01,"['financial aspects', 'risk management']",FI_FSI_FSANL,Non-performing loans to total gross loans (%),100,Bulgaria,4,151,Eastern Europe,Country,25.23763153,42.75731323,BGR,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2008,2017,10,PT,Percentage,G,Global,,,,,,,,,2.40391,6.42293,11.91771,14.97361,16.62632,16.87852,16.74653,14.61205,13.17307,10.43445,,10.43445,,,Indicator for the whole deposit-taking sector,http://data.imf.org/FSI,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,I,IMF,Financial Soundness Indicators,2019.Q4.G.01,"['financial aspects', 'risk management']",FI_FSI_FSANL,Non-performing loans to total gross loans (%),108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,PT,Percentage,G,Global,,,,,,,,,,,9.31524,7.39311,8.16829,9.88695,10.82292,17.9167,21.05652,14.19009,,14.19009,,,Indicator for the whole deposit-taking sector,http://data.imf.org/FSI,,[2010-2016]: C: Country data // [2017]: _X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,I,IMF,Financial Soundness Indicators,2019.Q4.G.01,"['financial aspects', 'risk management']",FI_FSI_FSANL,Non-performing loans to total gross loans (%),112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,PT,Percentage,G,Global,,,,,,,,,,,3.5488,4.1596,5.50187,4.44733,4.3713,6.83495,12.79117,12.85219,,12.85219,,,Indicator for the whole deposit-taking sector,http://data.imf.org/FSI,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,I,IMF,Financial Soundness Indicators,2019.Q4.G.01,"['financial aspects', 'risk management']",FI_FSI_FSANL,Non-performing loans to total gross loans (%),116,Cambodia,4,35,South-Eastern Asia,Country,104.922836,12.71163737,KHM,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,PT,Percentage,G,Global,,,,,,,,,,,3.14188,2.29439,2.22469,2.30268,1.62134,1.59274,2.13063,2.07248,,2.07248,,,Indicator for the whole deposit-taking sector,http://data.imf.org/FSI,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,I,IMF,Financial Soundness Indicators,2019.Q4.G.01,"['financial aspects', 'risk management']",FI_FSI_FSANL,Non-performing loans to total gross loans (%),12,Algeria,4,15,Northern Africa,Country,2.678164227,28.15940032,DZA,1,1,"[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2009,2016,8,PT,Percentage,G,Global,,,,,,,,,,21.14155,18.31,14.39831,11.72638,10.56397,9.20777,9.81216,11.44138,,,11.44138,,,Indicator for the whole deposit-taking sector,http://data.imf.org/FSI,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,I,IMF,Financial Soundness Indicators,2019.Q4.G.01,"['financial aspects', 'risk management']",FI_FSI_FSANL,Non-performing loans to total gross loans (%),120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,PT,Percentage,G,Global,,,,,,,,,,,10.10135,11.44671,11.5528,10.29533,9.70169,9.31518,10.65187,10.8359,,10.8359,,,Indicator for the whole deposit-taking sector,http://data.imf.org/FSI,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,I,IMF,Financial Soundness Indicators,2019.Q4.G.01,"['financial aspects', 'risk management']",FI_FSI_FSANL,Non-performing loans to total gross loans (%),124,Canada,4,21,Northern America,Country,-101.6575058,57.72360191,CAN,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2005,2017,13,PT,Percentage,G,Global,,,,,,0.49952,0.42033,0.4316,0.76325,1.26687,1.19246,0.84469,0.65115,0.57492,0.51788,0.5166,0.59605,0.48,,0.48,,,Indicator for the whole deposit-taking sector,http://data.imf.org/FSI,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,I,IMF,Financial Soundness Indicators,2019.Q4.G.01,"['financial aspects', 'risk management']",FI_FSI_FSANL,Non-performing loans to total gross loans (%),140,Central African Republic,5,17,Middle Africa,Country,20.93559492,7.003720791,CAF,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,PT,Percentage,G,Global,,,,,,,,,,,12.63801,11.99626,9.58298,28.50159,27.66217,30.86475,25.61075,22.93816,,22.93816,,,Indicator for the whole deposit-taking sector,http://data.imf.org/FSI,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,I,IMF,Financial Soundness Indicators,2019.Q4.G.01,"['financial aspects', 'risk management']",FI_FSI_FSANL,Non-performing loans to total gross loans (%),144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017]",2011,2017,7,PT,Percentage,G,Global,,,,,,,,,,,,3.81577,3.62758,5.57506,4.23421,3.24077,2.63381,2.49843,,2.49843,,,Indicator for the whole deposit-taking sector,http://data.imf.org/FSI,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,I,IMF,Financial Soundness Indicators,2019.Q4.G.01,"['financial aspects', 'risk management']",FI_FSI_FSANL,Non-performing loans to total gross loans (%),148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,PT,Percentage,G,Global,,,,,,,,,,,9.91928,7.6477,7.37393,9.77718,11.73776,17.01079,20.87772,25.81019,,25.81019,,,Indicator for the whole deposit-taking sector,http://data.imf.org/FSI,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,I,IMF,Financial Soundness Indicators,2019.Q4.G.01,"['financial aspects', 'risk management']",FI_FSI_FSANL,Non-performing loans to total gross loans (%),152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2001,2017,17,PT,Percentage,G,Global,,1.61916,1.823,1.63484,1.2025,0.90529,0.74813,0.7507,0.97646,2.92564,2.69328,2.34646,2.15715,2.10543,2.05967,1.87466,1.83264,1.91636,,1.91636,,,Indicator for the whole deposit-taking sector,http://data.imf.org/FSI,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,I,IMF,Financial Soundness Indicators,2019.Q4.G.01,"['financial aspects', 'risk management']",FI_FSI_FSANL,Non-performing loans to total gross loans (%),156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,PT,Percentage,G,Global,,,,,,,,,,,1.13237,0.96159,0.95367,0.9997,1.24873,1.67388,1.74448,1.74435,,1.74435,,,Indicator for the whole deposit-taking sector,http://data.imf.org/FSI,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,I,IMF,Financial Soundness Indicators,2019.Q4.G.01,"['financial aspects', 'risk management']",FI_FSI_FSANL,Non-performing loans to total gross loans (%),170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2005,2017,13,PT,Percentage,G,Global,,,,,,2.74843,2.65982,3.22929,3.93218,4.01284,2.86338,2.49554,2.75844,2.77199,2.91526,2.84767,3.12454,4.17978,,4.17978,,,Indicator for the whole deposit-taking sector,http://data.imf.org/FSI,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,I,IMF,Financial Soundness Indicators,2019.Q4.G.01,"['financial aspects', 'risk management']",FI_FSI_FSANL,Non-performing loans to total gross loans (%),174,Comoros,5,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016]",2010,2016,7,PT,Percentage,G,Global,,,,,,,,,,,15.65958,17.62428,19.78331,18.86196,20.29872,20.54765,21.67501,,,21.67501,,,Indicator for the whole deposit-taking sector,http://data.imf.org/FSI,,[2010-2015]: C: Country data // [2016]: _X: Data nature not available
