goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",C090502,9.5.2,I,UNESCO-UIS,Researchers (in full-time equivalent) per million inhabitants,2019.Q4.G.01,"['research and development', 'human resources', 'scientific personnel']",GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",1,World,1,,,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PER_1000000_POP,Per million population,G,Global,804.0,822.0,832.0,861.0,871.0,903.0,926.0,955.0,981.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,"[2009]: 1,005 // [2010]: 1,018 // [2011]: 1,050 // [2012]: 1,075 // [2013]: 1,102 // [2014]: 1,127 // [2015]: 1,151 // [2016]: 1,163",,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,E: Estimated data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",C090502,9.5.2,I,UNESCO-UIS,Researchers (in full-time equivalent) per million inhabitants,2019.Q4.G.01,"['research and development', 'human resources', 'scientific personnel']",GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",100,Bulgaria,4,151,Eastern Europe,Country,25.23763153,42.75731323,BGR,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PER_1000000_POP,Per million population,G,Global,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,"[2000]: 1,185 // [2001]: 1,162 // [2002]: 1,173 // [2003]: 1,229 // [2004]: 1,269 // [2005]: 1,308 // [2006]: 1,356 // [2007]: 1,481 // [2008]: 1,516 // [2009]: 1,605 // [2010]: 1,483 // [2011]: 1,618 // [2012]: 1,546 // [2013]: 1,689 // [2014]: 1,828 // [2015]: 1,983 // [2016]: 2,244",,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",C090502,9.5.2,I,UNESCO-UIS,Researchers (in full-time equivalent) per million inhabitants,2019.Q4.G.01,"['research and development', 'human resources', 'scientific personnel']",GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,"[2001, 2002, 2017]",2001,2017,3,PER_1000000_POP,Per million population,G,Global,,12.0,18.0,,,,,,,,,,,,,,,15.0,15.0,,,[2001-2002]: Partial data // [2017]: Government only;Break in series with previous year for which data are available,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",C090502,9.5.2,I,UNESCO-UIS,Researchers (in full-time equivalent) per million inhabitants,2019.Q4.G.01,"['research and development', 'human resources', 'scientific personnel']",GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",116,Cambodia,4,35,South-Eastern Asia,Country,104.922836,12.71163737,KHM,1,1,"[2002, 2015]",2002,2015,2,PER_1000000_POP,Per million population,G,Global,,,18.0,,,,,,,,,,,,,30.0,,,30.0,,,[2002]: Partial data // [2015]: Break in series with previous year for which data are available,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",C090502,9.5.2,I,UNESCO-UIS,Researchers (in full-time equivalent) per million inhabitants,2019.Q4.G.01,"['research and development', 'human resources', 'scientific personnel']",GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",12,Algeria,4,15,Northern Africa,Country,2.678164227,28.15940032,DZA,1,1,"[2005, 2017]",2005,2017,2,PER_1000000_POP,Per million population,G,Global,,,,,,168.0,,,,,,,,,,,,821.0,821.0,,,[2005]: Partial data // [2017]: Break in series with previous year for which data are available,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",C090502,9.5.2,I,UNESCO-UIS,Researchers (in full-time equivalent) per million inhabitants,2019.Q4.G.01,"['research and development', 'human resources', 'scientific personnel']",GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",124,Canada,4,21,Northern America,Country,-101.6575058,57.72360191,CAN,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]",2000,2014,15,PER_1000000_POP,Per million population,G,Global,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,4.0,,"[2000]: 3,511 // [2001]: 3,691 // [2002]: 3,702 // [2003]: 3,896 // [2004]: 4,081 // [2005]: 4,234 // [2006]: 4,309 // [2007]: 4,583 // [2008]: 4,706 // [2009]: 4,446 // [2010]: 4,643 // [2011]: 4,780 // [2012]: 4,630 // [2013]: 4,628 // [2014]: 4,552",,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",C090502,9.5.2,I,UNESCO-UIS,Researchers (in full-time equivalent) per million inhabitants,2019.Q4.G.01,"['research and development', 'human resources', 'scientific personnel']",GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",127,Southern Asia (excluding India),1,,,Group,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PER_1000000_POP,Per million population,G,Global,140.0,140.0,140.0,140.0,140.0,152.0,177.0,195.0,199.0,194.0,195.0,189.0,189.0,189.0,213.0,238.0,238.0,,238.0,,,,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,E: Estimated data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",C090502,9.5.2,I,UNESCO-UIS,Researchers (in full-time equivalent) per million inhabitants,2019.Q4.G.01,"['research and development', 'human resources', 'scientific personnel']",GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,"[2001, 2002, 2011]",2001,2011,3,PER_1000000_POP,Per million population,G,Global,,101.0,133.0,,,,,,,,,49.0,,,,,,,49.0,,,[2001-2002]: Partial data // [2011]: Higher Education only;Partial data;Source: Regional Publication;Break in series with previous year for which data are available,"[2001-2002]: UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics // [2011]: African Science, Technology and Innovation Indicators (ASTII) Initiative of the African Union/NEPAD Planning and Coordinating Agency (AU/NPCA): African Innovation Outlook series",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",C090502,9.5.2,I,UNESCO-UIS,Researchers (in full-time equivalent) per million inhabitants,2019.Q4.G.01,"['research and development', 'human resources', 'scientific personnel']",GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",135,Caucasus and Central Asia,1,,,Group,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PER_1000000_POP,Per million population,G,Global,574.0,571.0,569.0,552.0,551.0,567.0,541.0,512.0,516.0,510.0,495.0,510.0,569.0,596.0,609.0,612.0,591.0,,591.0,,,,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,E: Estimated data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",C090502,9.5.2,I,UNESCO-UIS,Researchers (in full-time equivalent) per million inhabitants,2019.Q4.G.01,"['research and development', 'human resources', 'scientific personnel']",GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",143,Central Asia,3,142,Asia,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PER_1000000_POP,Per million population,G,Global,457.0,438.0,444.0,424.0,423.0,470.0,440.0,418.0,417.0,410.0,399.0,417.0,465.0,500.0,514.0,511.0,491.0,,491.0,,,,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,E: Estimated data
