goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2019.Q4.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),1,World,1,,,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,15.3,15.16,14.96,14.85,14.94,15.04,15.1,15.07,14.87,14.6,14.56,14.68,14.77,14.74,14.81,14.71,14.57,14.44,14.19,14.19,,,NA,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,E: Estimated data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2019.Q4.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),100,Bulgaria,4,151,Eastern Europe,Country,25.23763153,42.75731323,BGR,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,23.42,24.06,23.81,23.34,23.87,24.45,23.96,23.56,22.9,21.94,20.53,20.0,20.57,19.64,19.61,19.71,19.52,19.1,,19.1,,,"[2000,2002,2004,2006-2007,2009,2012-2017]: Repository: Eurostat special tabulation // [2001,2003,2005,2008,2010-2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2019.Q4.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,"[2015, 2017]",2015,2017,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,10.87,,10.47,,10.47,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,ILOSTAT - LFS - Labour force survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2019.Q4.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,"[2014, 2017]",2014,2017,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,1.77,,,1.75,,1.75,,,[2014]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old // [2017]: Geographical coverage: Main cities or metropolitan areas,ILOSTAT - HIES - Living standards survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2019.Q4.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,,,,,,,,,,,,,20.48,18.07,18.35,,18.35,,,[2015]: Age coverage - minimum age: 16 years old // [2016]: Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old // [2017]: Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old,[2015]: ILOSTAT - OE - Labour resources estimates // [2016-2017]: ILOSTAT - LFS - Labour force survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2019.Q4.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),116,Cambodia,4,35,South-Eastern Asia,Country,104.922836,12.71163737,KHM,1,1,"[2000, 2001, 2004, 2012]",2000,2012,4,PT,Percentage,G,Global,6.96,8.73,,,3.33,,,,,,,,17.42,,,,,,,17.42,,,"[2000-2001,2004]: Data reference period: November | Age coverage - minimum age: 10 years old // [2012]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised",ILOSTAT - LFS - Labour force survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2019.Q4.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),12,Algeria,4,15,Northern Africa,Country,2.678164227,28.15940032,DZA,1,1,"[2001, 2003, 2004, 2014, 2017]",2001,2017,5,PT,Percentage,G,Global,,10.14,,9.23,10.86,,,,,,,,,,11.32,,,10.72,,10.72,,,Data reference period: September,ILOSTAT - LFS - Household Employment Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2019.Q4.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,"[2001, 2007, 2014]",2001,2014,3,PT,Percentage,G,Global,,6.77,,,,,,8.56,,,,,,,10.27,,,,,10.27,,,"[2001]: Data reference period: Average of 2 monthly points // [2007,2014]: Repository: ILO-STATISTICS - Micro data processing","[2001]: ILOSTAT - HS - Other household survey // [2007,2014]: ILOSTAT - HS - Household survey of Cameroon",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2019.Q4.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),124,Canada,4,21,Northern America,Country,-101.6575058,57.72360191,CAN,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,15.19,14.88,14.97,14.54,14.43,13.67,12.82,12.08,11.33,10.43,10.08,10.0,10.02,9.74,9.61,9.54,9.64,9.37,,9.37,,,"[2000-2015,2017]: NA // [2016]: Geographical coverage: Total national, excluding some areas",ILOSTAT - LFS - Labour Force Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2019.Q4.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,"[2015, 2017]",2015,2017,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,6.91,,9.5,,9.5,,,[2015]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old // [2017]: NA,ILOSTAT - LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics,,C: Country data
