goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",C040501,4.5.1,I/II/III,UNESCO-UIS,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",2019.Q4.G.01,"['education', 'preschool education', 'advancement of women', 'gender equality', 'women', 'children', 'girls']",SE_PRE_GPIPARTN,"Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)",1,World,1,,,Region,,,,,,"[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2009,2017,9,RO,Ratio,G,Global,,,,,,,,,,1.01262,1.01011,1.00748,1.00745,1.0046,0.99453,0.9973,0.99544,0.99371,,0.99371,,,,UIS,,E: Estimated data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",C040501,4.5.1,I/II/III,UNESCO-UIS,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",2019.Q4.G.01,"['education', 'preschool education', 'advancement of women', 'gender equality', 'women', 'children', 'girls']",SE_PRE_GPIPARTN,"Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)",100,Bulgaria,4,151,Eastern Europe,Country,25.23763153,42.75731323,BGR,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,RO,Ratio,G,Global,0.99,1.01348,1.00454,0.9906,0.9806,1.00097,1.00579,1.00168,0.99267,0.98854,0.99994,1.00525,1.00265,0.9997,0.99033,0.99115,1.00727,,,1.00727,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",C040501,4.5.1,I/II/III,UNESCO-UIS,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",2019.Q4.G.01,"['education', 'preschool education', 'advancement of women', 'gender equality', 'women', 'children', 'girls']",SE_PRE_GPIPARTN,"Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)",108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,"[2010, 2017]",2010,2017,2,RO,Ratio,G,Global,,,,,,,,,,,0.99895,,,,,,,1.00468,,1.00468,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",C040501,4.5.1,I/II/III,UNESCO-UIS,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",2019.Q4.G.01,"['education', 'preschool education', 'advancement of women', 'gender equality', 'women', 'children', 'girls']",SE_PRE_GPIPARTN,"Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)",112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2004,2017,14,RO,Ratio,G,Global,,,,,0.9825,0.98672,0.99088,0.98479,0.98592,0.9678,0.97783,0.99541,0.99581,0.97892,0.97371,0.96352,0.96921,0.97174,,0.97174,,,,UIS,,"[2004-2008,2012-2017]: C: Country data // [2009-2011]: E: Estimated data"
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",C040501,4.5.1,I/II/III,UNESCO-UIS,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",2019.Q4.G.01,"['education', 'preschool education', 'advancement of women', 'gender equality', 'women', 'children', 'girls']",SE_PRE_GPIPARTN,"Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)",116,Cambodia,4,35,South-Eastern Asia,Country,104.922836,12.71163737,KHM,1,1,"[2006, 2010, 2012]",2006,2012,3,RO,Ratio,G,Global,,,,,,,1.04739,,,,1.01295,,1.02658,,,,,,,1.02658,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",C040501,4.5.1,I/II/III,UNESCO-UIS,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",2019.Q4.G.01,"['education', 'preschool education', 'advancement of women', 'gender equality', 'women', 'children', 'girls']",SE_PRE_GPIPARTN,"Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)",12,Algeria,4,15,Northern Africa,Country,2.678164227,28.15940032,DZA,1,1,"[2003, 2004, 2005, 2006, 2008, 2010]",2003,2010,6,RO,Ratio,G,Global,,,,0.98487,1.00765,0.93494,0.99029,,0.94511,,0.94787,,,,,,,,,0.94787,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",C040501,4.5.1,I/II/III,UNESCO-UIS,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",2019.Q4.G.01,"['education', 'preschool education', 'advancement of women', 'gender equality', 'women', 'children', 'girls']",SE_PRE_GPIPARTN,"Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)",120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,"[2011, 2012, 2014, 2015, 2016, 2017]",2011,2017,6,RO,Ratio,G,Global,,,,,,,,,,,,0.97476,0.97007,,0.97906,0.97788,0.98951,0.99055,,0.99055,,,,UIS,,"[2011]: E: Estimated data // [2012,2014-2017]: C: Country data"
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",C040501,4.5.1,I/II/III,UNESCO-UIS,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",2019.Q4.G.01,"['education', 'preschool education', 'advancement of women', 'gender equality', 'women', 'children', 'girls']",SE_PRE_GPIPARTN,"Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)",127,Southern Asia (excluding India),1,,,Group,,,,,,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011]",2002,2011,10,RO,Ratio,G,Global,,,1.01248,1.01066,1.01621,1.02144,1.02729,1.03579,1.04302,1.04951,1.03701,1.0357,,,,,,,,1.0357,,,,UIS,,E: Estimated data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",C040501,4.5.1,I/II/III,UNESCO-UIS,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",2019.Q4.G.01,"['education', 'preschool education', 'advancement of women', 'gender equality', 'women', 'children', 'girls']",SE_PRE_GPIPARTN,"Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)",132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2001,2017,17,RO,Ratio,G,Global,,1.08509,1.01693,1.01602,1.05575,1.00595,1.02388,1.02391,0.98588,1.01288,1.0128,0.98668,1.00584,0.97902,1.02083,0.99149,1.01132,1.00668,,1.00668,,,,UIS,,"[2001,2003-2017]: C: Country data // [2002]: E: Estimated data"
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",C040501,4.5.1,I/II/III,UNESCO-UIS,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",2019.Q4.G.01,"['education', 'preschool education', 'advancement of women', 'gender equality', 'women', 'children', 'girls']",SE_PRE_GPIPARTN,"Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)",135,Caucasus and Central Asia,1,,,Group,,,,,,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2008,2017,10,RO,Ratio,G,Global,,,,,,,,,1.02125,1.02021,1.01388,1.01158,1.01324,1.01478,1.01823,1.05666,1.03651,1.01953,,1.01953,,,,UIS,,[2008-2009]: E: Estimated data // [2010-2017]: C: Country data
