goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171902	17.19.2	I	UNSD	Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration	2019.Q4.G.01	['means of implementation', 'statistical capacity', 'censuses']	SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	1	World	1			Region						[2017]	2017	2017	1	PT	Percentage	G	Global	89.0	89.0			The observation values represent the proportion of countries that have conducted at least one population and housing census in 2008-2017 period.	Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171902	17.19.2	I	UNSD	Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration	2019.Q4.G.01	['means of implementation', 'statistical capacity', 'censuses']	SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	143	Central Asia	3	142	Asia	Region						[2017]	2017	2017	1	PT	Percentage	G	Global	80.0	80.0			The observation values represent the proportion of countries that have conducted at least one population and housing census in 2008-2017 period.	Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171902	17.19.2	I	UNSD	Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration	2019.Q4.G.01	['means of implementation', 'statistical capacity', 'censuses']	SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	145	Western Asia	3	142	Asia	Region						[2017]	2017	2017	1	PT	Percentage	G	Global	78.0	78.0			The observation values represent the proportion of countries that have conducted at least one population and housing census in 2008-2017 period.	Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171902	17.19.2	I	UNSD	Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration	2019.Q4.G.01	['means of implementation', 'statistical capacity', 'censuses']	SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	15	Northern Africa	3	2	Africa	Region						[2017]	2017	2017	1	PT	Percentage	G	Global	71.0	71.0			The observation values represent the proportion of countries that have conducted at least one population and housing census in 2008-2017 period.	Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171902	17.19.2	I	UNSD	Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration	2019.Q4.G.01	['means of implementation', 'statistical capacity', 'censuses']	SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	150	Europe	2	1	World	Region						[2017]	2017	2017	1	PT	Percentage	G	Global	96.0	96.0			The observation values represent the proportion of countries that have conducted at least one population and housing census in 2008-2017 period.	Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171902	17.19.2	I	UNSD	Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration	2019.Q4.G.01	['means of implementation', 'statistical capacity', 'censuses']	SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	199	Least Developed Countries (LDC)	1			Group						[2017]	2017	2017	1	PT	Percentage	G	Global	79.0	79.0			The observation values represent the proportion of countries that have conducted at least one population and housing census in 2008-2017 period.	Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171902	17.19.2	I	UNSD	Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration	2019.Q4.G.01	['means of implementation', 'statistical capacity', 'censuses']	SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	202	Sub-Saharan Africa	3	2	Africa	Region						[2017]	2017	2017	1	PT	Percentage	G	Global	80.0	80.0			The observation values represent the proportion of countries that have conducted at least one population and housing census in 2008-2017 period.	Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171902	17.19.2	I	UNSD	Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration	2019.Q4.G.01	['means of implementation', 'statistical capacity', 'censuses']	SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	21	Northern America	3	19	Americas	Region						[2017]	2017	2017	1	PT	Percentage	G	Global	100.0	100.0			The observation values represent the proportion of countries that have conducted at least one population and housing census in 2008-2017 period.	Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171902	17.19.2	I	UNSD	Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration	2019.Q4.G.01	['means of implementation', 'statistical capacity', 'censuses']	SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	30	Eastern Asia	3	142	Asia	Region						[2017]	2017	2017	1	PT	Percentage	G	Global	100.0	100.0			The observation values represent the proportion of countries that have conducted at least one population and housing census in 2008-2017 period.	Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171902	17.19.2	I	UNSD	Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration	2019.Q4.G.01	['means of implementation', 'statistical capacity', 'censuses']	SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	34	Southern Asia	3	142	Asia	Region						[2017]	2017	2017	1	PT	Percentage	G	Global	89.0	89.0			The observation values represent the proportion of countries that have conducted at least one population and housing census in 2008-2017 period.	Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171902	17.19.2	I	UNSD	Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration	2019.Q4.G.01	['means of implementation', 'statistical capacity', 'censuses']	SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	35	South-Eastern Asia	3	142	Asia	Region						[2017]	2017	2017	1	PT	Percentage	G	Global	100.0	100.0			The observation values represent the proportion of countries that have conducted at least one population and housing census in 2008-2017 period.	Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.		C: Country data
