goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2019.Q4.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBSVR,Developing countriesâ and least developed countriesâ share of global services exports (%),1,World,1,,,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,[2000-2004]: Estimate based on BPM5.,UNCTADstat,,[2000-2004]: E: Estimated data // [2005-2017]: CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2019.Q4.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBSVR,Developing countriesâ and least developed countriesâ share of global services exports (%),11,Western Africa,4,202,Sub-Saharan Africa,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,,,0.25643,0.26338,0.3079,0.33805,0.29743,0.23348,0.24437,0.21704,0.23444,0.23725,0.23875,0.24948,0.24593,0.22382,0.1929,0.29738,0.31702,0.32889,0.32889,,,[2000-2004]: Estimate based on BPM5.,UNCTADstat,,[2000-2004]: E: Estimated data // [2005-2017]: CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2019.Q4.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBSVR,Developing countriesâ and least developed countriesâ share of global services exports (%),13,Central America,4,419,Latin America and the Caribbean,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,,,1.37789,1.32215,1.26771,1.12019,1.01615,1.03412,0.97655,0.89461,0.85993,0.86514,0.86605,0.84229,0.89349,0.91816,0.94746,1.06282,1.12585,1.11718,1.11718,,,[2000-2004]: Estimate based on BPM5.,UNCTADstat,,[2000-2004]: E: Estimated data // [2005-2017]: CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2019.Q4.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBSVR,Developing countriesâ and least developed countriesâ share of global services exports (%),135,Caucasus and Central Asia,1,,,Group,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,,,0.2497,0.26998,0.27615,0.26206,0.25512,0.24346,0.27524,0.29805,0.30773,0.34735,0.36253,0.38856,0.47006,0.47101,0.45356,0.49171,0.46512,0.4774,0.4774,,,[2000-2004]: Estimate based on BPM5.,UNCTADstat,,[2000-2004]: E: Estimated data // [2005-2017]: CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2019.Q4.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBSVR,Developing countriesâ and least developed countriesâ share of global services exports (%),14,Eastern Africa,4,202,Sub-Saharan Africa,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,,,0.34302,0.37556,0.35136,0.3294,0.32981,0.33666,0.34583,0.3583,0.36216,0.37102,0.39489,0.42215,0.48041,0.4609,0.43943,0.45203,0.44832,0.45047,0.45047,,,"[2000-2004]: Estimate based on BPM5. Excluding Mayotte, RĂŠunion, South Sudan. // [2005-2011]: Excluding Mayotte, RĂŠunion, South Sudan. // [2012-2017]: Excluding Mayotte, RĂŠunion.",UNCTADstat,,[2000-2004]: E: Estimated data // [2005-2017]: CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2019.Q4.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBSVR,Developing countriesâ and least developed countriesâ share of global services exports (%),142,Asia,2,1,World,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,,,21.01894,20.59449,20.59827,20.34885,21.34154,22.06445,22.63826,23.03627,23.85452,23.82932,26.63769,26.80074,27.62464,27.38589,27.95294,28.90574,28.97287,28.88391,28.88391,,,[2000-2004]: Estimate based on BPM5.,UNCTADstat,,[2000-2004]: E: Estimated data // [2005-2017]: CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2019.Q4.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBSVR,Developing countriesâ and least developed countriesâ share of global services exports (%),143,Central Asia,3,142,Asia,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,,,0.2007,0.2151,0.21824,0.20434,0.19503,0.17167,0.19277,0.20523,0.21381,0.23004,0.23128,0.24417,0.27705,0.2926,0.28116,0.30717,0.27679,0.27881,0.27881,,,[2000-2004]: Estimate based on BPM5.,UNCTADstat,,[2000-2004]: E: Estimated data // [2005-2017]: CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2019.Q4.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBSVR,Developing countriesâ and least developed countriesâ share of global services exports (%),145,Western Asia,3,142,Asia,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,,,3.80262,3.37087,3.05921,3.38044,3.36391,3.70337,3.70835,3.58696,3.63757,3.91162,3.8458,3.77242,3.9185,3.98746,4.59774,4.89293,4.89006,4.95386,4.95386,,,[2000-2004]: Estimate based on BPM5.,UNCTADstat,,[2000-2004]: E: Estimated data // [2005-2017]: CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2019.Q4.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBSVR,Developing countriesâ and least developed countriesâ share of global services exports (%),15,Northern Africa,3,2,Africa,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,,,1.0998,1.12241,1.11516,1.13729,1.16889,1.16442,1.16708,1.17849,1.24719,1.26139,1.23185,1.00021,1.03742,0.88165,0.92462,0.85419,0.75152,0.84879,0.84879,,,[2000-2004]: Estimate based on BPM5. Including South Sudan. // [2005-2011]: Including South Sudan.,UNCTADstat,,[2000-2004]: E: Estimated data // [2005-2017]: CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2019.Q4.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBSVR,Developing countriesâ and least developed countriesâ share of global services exports (%),150,Europe,2,1,World,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,,,49.70257,51.28844,52.35377,54.75316,54.72445,54.05032,53.82644,54.0519,53.74419,52.54547,49.39774,49.59953,48.36773,49.09703,49.08952,47.14619,47.18578,47.77772,47.77772,,,"[2000-2004]: Estimate based on BPM5. Including Guadeloupe, Martinique, Mayotte, RĂŠunion. // [2005-2017]: Including Guadeloupe, Martinique, Mayotte, RĂŠunion.",UNCTADstat,,[2000-2004]: E: Estimated data // [2005-2017]: CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2019.Q4.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBSVR,Developing countriesâ and least developed countriesâ share of global services exports (%),151,Eastern Europe,3,150,Europe,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,,,3.27376,3.46884,3.51083,3.58819,3.68692,4.00265,4.25938,4.50036,4.97659,4.52401,4.4167,4.5503,4.52319,4.70047,4.35459,3.98034,4.13825,4.39169,4.39169,,,[2000-2004]: Estimate based on BPM5.,UNCTADstat,,[2000-2004]: E: Estimated data // [2005-2017]: CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2019.Q4.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBSVR,Developing countriesâ and least developed countriesâ share of global services exports (%),154,Northern Europe,3,150,Europe,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,,,14.30255,15.06009,15.45185,16.31743,16.66964,16.33978,16.55118,16.60396,15.55143,14.98144,14.3974,14.38487,14.37621,14.68846,14.54434,14.49228,14.25858,14.38557,14.38557,,,[2000-2004]: Estimate based on BPM5.,UNCTADstat,,[2000-2004]: E: Estimated data // [2005-2017]: CA: Country adjusted data
