goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
10,Goal 10,Reduce inequality within and among countries,10.4,"Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality",C100401,10.4.1,II,ILO,"Labour share of GDP, comprising wages and social protection transfers",2019.Q4.G.01,"['income distribution', 'wages', 'social security']",SL_EMP_GTOTL,"Labour share of GDP, comprising wages and social protection transfers (%)",100,Bulgaria,4,151,Eastern Europe,Country,25.23763153,42.75731323,BGR,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,49.7,50.8,49.1,49.0,47.4,46.7,44.9,43.8,45.7,48.4,49.9,48.2,49.9,54.1,56.1,56.2,56.3,59.0,60.2,60.2,,,"Type of prices: Market prices | Repository: AMECO database, November 2018",ILOSTAT - OS - AMECO estimates,,E: Estimated data
10,Goal 10,Reduce inequality within and among countries,10.4,"Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality",C100401,10.4.1,II,ILO,"Labour share of GDP, comprising wages and social protection transfers",2019.Q4.G.01,"['income distribution', 'wages', 'social security']",SL_EMP_GTOTL,"Labour share of GDP, comprising wages and social protection transfers (%)",112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,"[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2009,2017,9,PT,Percentage,G,Global,,,,,,,,,,55.6,47.8,40.8,43.4,50.6,49.4,47.7,47.2,46.9,,46.9,,,Measure of output: Gross value added (GVA) | Type of prices: Basic prices | System of national accounts: 1993 SNA,ILOSTAT - SNA - National Accounts,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.4,"Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality",C100401,10.4.1,II,ILO,"Labour share of GDP, comprising wages and social protection transfers",2019.Q4.G.01,"['income distribution', 'wages', 'social security']",SL_EMP_GTOTL,"Labour share of GDP, comprising wages and social protection transfers (%)",124,Canada,4,21,Northern America,Country,-101.6575058,57.72360191,CAN,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,56.1,56.0,55.8,55.2,54.6,54.2,54.6,55.1,54.7,57.3,55.7,55.0,55.7,55.7,55.1,56.5,56.3,55.5,54.9,54.9,,,"Type of prices: Market prices | Repository: AMECO database, November 2018",ILOSTAT - OS - AMECO estimates,,E: Estimated data
10,Goal 10,Reduce inequality within and among countries,10.4,"Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality",C100401,10.4.1,II,ILO,"Labour share of GDP, comprising wages and social protection transfers",2019.Q4.G.01,"['income distribution', 'wages', 'social security']",SL_EMP_GTOTL,"Labour share of GDP, comprising wages and social protection transfers (%)",144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,"[2011, 2012]",2011,2012,2,PT,Percentage,G,Global,,,,,,,,,,,,53.2,54.0,,,,,,,54.0,,,"Type of prices: Producer prices | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | System of national accounts: 1993 SNA",ILOSTAT - LFS - Estimations based on the Labour force survey,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.4,"Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality",C100401,10.4.1,II,ILO,"Labour share of GDP, comprising wages and social protection transfers",2019.Q4.G.01,"['income distribution', 'wages', 'social security']",SL_EMP_GTOTL,"Labour share of GDP, comprising wages and social protection transfers (%)",152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,[2013],2013,2013,1,PT,Percentage,G,Global,,,,,,,,,,,,,,44.7,,,,,,44.7,,,Type of prices: Market prices | System of national accounts: 1993 SNA,ILOSTAT - SNA - Cuentas nacionales,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.4,"Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality",C100401,10.4.1,II,ILO,"Labour share of GDP, comprising wages and social protection transfers",2019.Q4.G.01,"['income distribution', 'wages', 'social security']",SL_EMP_GTOTL,"Labour share of GDP, comprising wages and social protection transfers (%)",170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2008,2016,9,PT,Percentage,G,Global,,,,,,,,,32.6,33.6,33.4,31.7,32.4,32.7,32.9,34.1,33.5,,,33.5,,,"Type of prices: Market prices | Geographical coverage: Total national, excluding overseas territories | System of national accounts: 2008 SNA",ILOSTAT - OE - Estimaciones oficiales,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.4,"Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality",C100401,10.4.1,II,ILO,"Labour share of GDP, comprising wages and social protection transfers",2019.Q4.G.01,"['income distribution', 'wages', 'social security']",SL_EMP_GTOTL,"Labour share of GDP, comprising wages and social protection transfers (%)",188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,"[2009, 2010, 2012, 2013, 2015]",2009,2015,5,PT,Percentage,G,Global,,,,,,,,,,51.7,51.7,,46.8,47.1,,31.9,,,,31.9,,,Measure of output: Gross national income (GNI) | Type of prices: Factor cost | Data reference period: End of the year | System of national accounts: 1993 SNA,ILOSTAT - ADM - Registros del Banco Central de Costa Rica,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.4,"Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality",C100401,10.4.1,II,ILO,"Labour share of GDP, comprising wages and social protection transfers",2019.Q4.G.01,"['income distribution', 'wages', 'social security']",SL_EMP_GTOTL,"Labour share of GDP, comprising wages and social protection transfers (%)",191,Croatia,4,39,Southern Europe,Country,17.95874553,45.45172212,HRV,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,67.2,63.0,64.6,64.6,63.3,63.0,61.4,60.8,60.5,62.9,62.0,61.0,59.5,57.2,55.7,55.3,54.3,52.8,52.3,52.3,,,"Type of prices: Market prices | Repository: AMECO database, November 2018",ILOSTAT - OS - AMECO estimates,,E: Estimated data
10,Goal 10,Reduce inequality within and among countries,10.4,"Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality",C100401,10.4.1,II,ILO,"Labour share of GDP, comprising wages and social protection transfers",2019.Q4.G.01,"['income distribution', 'wages', 'social security']",SL_EMP_GTOTL,"Labour share of GDP, comprising wages and social protection transfers (%)",192,Cuba,5,29,Caribbean,Country,-79.54460144,22.10030366,CUB,1,1,"[2009, 2010]",2009,2010,2,PT,Percentage,G,Global,,,,,,,,,,37.1,37.0,,,,,,,,,37.0,,,Type of prices: Basic prices | Employment income components: Income from employment of all workers | System of national accounts: 1993 SNA,ILOSTAT - ADM - Registros del Ministerio de Trabajo y Seguridad Social,,C: Country data
10,Goal 10,Reduce inequality within and among countries,10.4,"Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality",C100401,10.4.1,II,ILO,"Labour share of GDP, comprising wages and social protection transfers",2019.Q4.G.01,"['income distribution', 'wages', 'social security']",SL_EMP_GTOTL,"Labour share of GDP, comprising wages and social protection transfers (%)",196,Cyprus,4,145,Western Asia,Country,33.22285964,35.05659437,CYP,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,51.7,50.9,52.4,54.1,53.3,55.0,54.1,52.6,51.8,55.8,54.6,54.5,54.3,52.0,50.7,50.4,50.0,49.5,49.1,49.1,,,"Type of prices: Market prices | Repository: AMECO database, November 2018",ILOSTAT - OS - AMECO estimates,,E: Estimated data
