goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
5,Goal 5,Achieve gender equality and empower all women and girls,5.b,"Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women",C050b01,5.b.1,II,ITU,"Proportion of individuals who own a mobile telephone, by sex",2019.Q4.G.01,"['information and communication technology (ict)', 'mobile telecommunication services']",IT_MOB_OWN,"Proportion of individuals who own a mobile telephone, by sex (%)",108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,_T,Both sexes,[2014],2014,2014,1,PT,Percentage,,,11.43,,,,11.43,,,,ITU World Telecommunication/ICT Indicators database.,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.b,"Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women",C050b01,5.b.1,II,ITU,"Proportion of individuals who own a mobile telephone, by sex",2019.Q4.G.01,"['information and communication technology (ict)', 'mobile telecommunication services']",IT_MOB_OWN,"Proportion of individuals who own a mobile telephone, by sex (%)",108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,M,Male,[2014],2014,2014,1,PT,Percentage,,,16.03,,,,16.03,,,,ITU World Telecommunication/ICT Indicators database.,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.b,"Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women",C050b01,5.b.1,II,ITU,"Proportion of individuals who own a mobile telephone, by sex",2019.Q4.G.01,"['information and communication technology (ict)', 'mobile telecommunication services']",IT_MOB_OWN,"Proportion of individuals who own a mobile telephone, by sex (%)",108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,F,Female,[2014],2014,2014,1,PT,Percentage,,,7.27,,,,7.27,,,,ITU World Telecommunication/ICT Indicators database.,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.b,"Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women",C050b01,5.b.1,II,ITU,"Proportion of individuals who own a mobile telephone, by sex",2019.Q4.G.01,"['information and communication technology (ict)', 'mobile telecommunication services']",IT_MOB_OWN,"Proportion of individuals who own a mobile telephone, by sex (%)",112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,M,Male,[2017],2017,2017,1,PT,Percentage,,,,,,91.48,91.48,,,,ITU World Telecommunication/ICT Indicators database.,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.b,"Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women",C050b01,5.b.1,II,ITU,"Proportion of individuals who own a mobile telephone, by sex",2019.Q4.G.01,"['information and communication technology (ict)', 'mobile telecommunication services']",IT_MOB_OWN,"Proportion of individuals who own a mobile telephone, by sex (%)",112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,_T,Both sexes,[2017],2017,2017,1,PT,Percentage,,,,,,93.49,93.49,,,,ITU World Telecommunication/ICT Indicators database.,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.b,"Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women",C050b01,5.b.1,II,ITU,"Proportion of individuals who own a mobile telephone, by sex",2019.Q4.G.01,"['information and communication technology (ict)', 'mobile telecommunication services']",IT_MOB_OWN,"Proportion of individuals who own a mobile telephone, by sex (%)",112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,F,Female,[2017],2017,2017,1,PT,Percentage,,,,,,94.99,94.99,,,,ITU World Telecommunication/ICT Indicators database.,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.b,"Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women",C050b01,5.b.1,II,ITU,"Proportion of individuals who own a mobile telephone, by sex",2019.Q4.G.01,"['information and communication technology (ict)', 'mobile telecommunication services']",IT_MOB_OWN,"Proportion of individuals who own a mobile telephone, by sex (%)",120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,_T,Both sexes,[2014],2014,2014,1,PT,Percentage,,,75.37,,,,75.37,,,,ITU World Telecommunication/ICT Indicators database.,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.b,"Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women",C050b01,5.b.1,II,ITU,"Proportion of individuals who own a mobile telephone, by sex",2019.Q4.G.01,"['information and communication technology (ict)', 'mobile telecommunication services']",IT_MOB_OWN,"Proportion of individuals who own a mobile telephone, by sex (%)",132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,F,Female,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,,,,68.46,71.19,73.75,73.75,,,,ITU World Telecommunication/ICT Indicators database.,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.b,"Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women",C050b01,5.b.1,II,ITU,"Proportion of individuals who own a mobile telephone, by sex",2019.Q4.G.01,"['information and communication technology (ict)', 'mobile telecommunication services']",IT_MOB_OWN,"Proportion of individuals who own a mobile telephone, by sex (%)",132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,,,,71.04,72.39,74.21,74.21,,,,ITU World Telecommunication/ICT Indicators database.,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.b,"Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women",C050b01,5.b.1,II,ITU,"Proportion of individuals who own a mobile telephone, by sex",2019.Q4.G.01,"['information and communication technology (ict)', 'mobile telecommunication services']",IT_MOB_OWN,"Proportion of individuals who own a mobile telephone, by sex (%)",132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,M,Male,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,,,,74.1,73.61,74.66,74.66,,,,ITU World Telecommunication/ICT Indicators database.,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.b,"Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women",C050b01,5.b.1,II,ITU,"Proportion of individuals who own a mobile telephone, by sex",2019.Q4.G.01,"['information and communication technology (ict)', 'mobile telecommunication services']",IT_MOB_OWN,"Proportion of individuals who own a mobile telephone, by sex (%)",152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,M,Male,"[2016, 2017]",2016,2017,2,PT,Percentage,,,,,91.56,86.67,86.67,,,,ITU World Telecommunication/ICT Indicators database.,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.b,"Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women",C050b01,5.b.1,II,ITU,"Proportion of individuals who own a mobile telephone, by sex",2019.Q4.G.01,"['information and communication technology (ict)', 'mobile telecommunication services']",IT_MOB_OWN,"Proportion of individuals who own a mobile telephone, by sex (%)",152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,_T,Both sexes,"[2016, 2017]",2016,2017,2,PT,Percentage,,,,,95.32,92.01,92.01,,,,ITU World Telecommunication/ICT Indicators database.,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.b,"Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women",C050b01,5.b.1,II,ITU,"Proportion of individuals who own a mobile telephone, by sex",2019.Q4.G.01,"['information and communication technology (ict)', 'mobile telecommunication services']",IT_MOB_OWN,"Proportion of individuals who own a mobile telephone, by sex (%)",152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,F,Female,"[2016, 2017]",2016,2017,2,PT,Percentage,,,,,98.82,97.15,97.15,,,,ITU World Telecommunication/ICT Indicators database.,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.b,"Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women",C050b01,5.b.1,II,ITU,"Proportion of individuals who own a mobile telephone, by sex",2019.Q4.G.01,"['information and communication technology (ict)', 'mobile telecommunication services']",IT_MOB_OWN,"Proportion of individuals who own a mobile telephone, by sex (%)",158,Other non-specified areas,4,30,Eastern Asia,Country,,,,,,M,Male,[2017],2017,2017,1,PT,Percentage,,,,,,97.6,97.6,,,,ITU World Telecommunication/ICT Indicators database.,,C: Country data
