goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2019.Q4.G.01	['means of implementation', 'public finance']	GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	[2012, 2013, 2014, 2015, 2016, 2017]	2012	2017	6	PT	Percentage	G	Global													9.01231	10.28358	12.48436	11.33516	11.01934	10.38212		10.38212			[2012-2016]: Preliminary data	Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		[2012-2016]: C: Country data // [2017]: E: Estimated data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2019.Q4.G.01	['means of implementation', 'public finance']	GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	[2010, 2011, 2012, 2013]	2010	2013	4	PT	Percentage	G	Global											45.55492	38.11907	27.7141	25.17389						25.17389				Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2019.Q4.G.01	['means of implementation', 'public finance']	GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	17.74527	16.97911	15.54288	18.53084	20.64652	22.3984	25.31288	26.49645	27.55379	22.71184	18.79292	18.43796	18.61594	17.10779	17.20915	19.53982	19.60364	21.35695		21.35695				Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2019.Q4.G.01	['means of implementation', 'public finance']	GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2002	2017	16	PT	Percentage	G	Global			14.12057	11.45057	11.64943	12.1707	11.3856	13.33893	14.77245	15.17151	16.51611	15.12218	18.3657	17.88991	19.14175	18.51625	19.83892	20.49575		20.49575			[2015-2017]: Preliminary data	Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2019.Q4.G.01	['means of implementation', 'public finance']	GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011]	2000	2011	12	PT	Percentage	G	Global	38.27237	35.61543	35.44707	38.09211	36.63154	41.16272	42.94856	39.72816	47.1897	37.52507	37.0538	40.42416								40.42416				Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2019.Q4.G.01	['means of implementation', 'public finance']	GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	[2012, 2013, 2014, 2015, 2016, 2017]	2012	2017	6	PT	Percentage	G	Global													16.81998	16.77867	17.24716	16.18725	15.3183	15.46755		15.46755			Preliminary data	Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2019.Q4.G.01	['means of implementation', 'public finance']	GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	PT	Percentage	G	Global						27.67858	27.96703	26.97926	27.61019	25.92751	26.85558	24.15416	22.72752	23.15075	21.39127	25.3028	24.4817	26.84667		26.84667				Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2019.Q4.G.01	['means of implementation', 'public finance']	GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	14.53655	14.38842	14.25984	13.62663	13.37496	14.68796	15.0716	14.52791	13.59949	13.11154	13.00641	13.15837	12.21534	12.02351	11.45641	13.33983	14.22009	13.84227		13.84227			[2014-2017]: Preliminary data	Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		[2000]: _X: Data nature not available // [2001-2017]: C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2019.Q4.G.01	['means of implementation', 'public finance']	GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016]	2000	2016	16	PT	Percentage	G	Global	7.5931	8.28043	9.0539	9.049	9.67492	9.69313	10.18903	16.7579	11.41697	11.61906	11.26966	11.28272		10.88283	10.72108	10.64265	10.41226			10.41226				Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2019.Q4.G.01	['means of implementation', 'public finance']	GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	10.98004	15.33495	14.18732	18.19816	19.92649	18.78242	21.96176	24.32302	15.59188	15.74714	15.15474	17.15379	22.25393	21.52807	19.16827	18.50285	17.45633	18.43008		18.43008			[2013-2017]: Preliminary data	Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		C: Country data
