goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2005,value_2010,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.a,"Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime",C160a01,16.a.1,I,OHCHR,Existence of independent national human rights institutions in compliance with the Paris Principles,2019.Q4.G.01,"['means of implementation', 'human rights institutions', 'human rights']",SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,"[2015, 2016]",2015,2016,2,NUMBER,Number,G,Global,,,,1.0,1.0,,,1.0,,,Name of National Human Rights Institution: Commission nationale indĂŠpendante des droits de lâhomme .,Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.a,"Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime",C160a01,16.a.1,I,OHCHR,Existence of independent national human rights institutions in compliance with the Paris Principles,2019.Q4.G.01,"['means of implementation', 'human rights institutions', 'human rights']",SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",12,Algeria,4,15,Northern Africa,Country,2.678164227,28.15940032,DZA,1,1,"[2000, 2005]",2000,2005,2,NUMBER,Number,G,Global,1.0,1.0,,,,,,1.0,,,Name of National Human Rights Institution: Commission Nationale des Droits de lâhomme .,Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.a,"Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime",C160a01,16.a.1,I,OHCHR,Existence of independent national human rights institutions in compliance with the Paris Principles,2019.Q4.G.01,"['means of implementation', 'human rights institutions', 'human rights']",SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,"[2000, 2005, 2010, 2015, 2016, 2017, 2018]",2000,2018,7,NUMBER,Number,G,Global,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,"[2000,2005,2010,2015-2017]: Name of National Human Rights Institution: National Commission on Human Rights and Freedoms . // [2018]: Name of National Human Rights Institution: Zambian Human Rights Commission .",Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.a,"Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime",C160a01,16.a.1,I,OHCHR,Existence of independent national human rights institutions in compliance with the Paris Principles,2019.Q4.G.01,"['means of implementation', 'human rights institutions', 'human rights']",SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",124,Canada,4,21,Northern America,Country,-101.6575058,57.72360191,CAN,1,1,"[2000, 2005, 2010, 2015, 2016, 2017, 2018]",2000,2018,7,NUMBER,Number,G,Global,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,"[2000,2005,2010,2015-2017]: Name of National Human Rights Institution: Canadian Human Rights Commission . // [2018]: Name of National Human Rights Institution: Zambian Human Rights Commission .",Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.a,"Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime",C160a01,16.a.1,I,OHCHR,Existence of independent national human rights institutions in compliance with the Paris Principles,2019.Q4.G.01,"['means of implementation', 'human rights institutions', 'human rights']",SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,[2018],2018,2018,1,NUMBER,Number,G,Global,,,,,,,1.0,1.0,,,Name of National Human Rights Institution: Zambian Human Rights Commission .,Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.a,"Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime",C160a01,16.a.1,I,OHCHR,Existence of independent national human rights institutions in compliance with the Paris Principles,2019.Q4.G.01,"['means of implementation', 'human rights institutions', 'human rights']",SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,"[2000, 2005]",2000,2005,2,NUMBER,Number,G,Global,1.0,1.0,,,,,,1.0,,,Name of National Human Rights Institution: Commission Nationale des Droits de Lâhomme .,Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.a,"Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime",C160a01,16.a.1,I,OHCHR,Existence of independent national human rights institutions in compliance with the Paris Principles,2019.Q4.G.01,"['means of implementation', 'human rights institutions', 'human rights']",SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,"[2015, 2016, 2017, 2018]",2015,2018,4,NUMBER,Number,G,Global,,,,1.0,1.0,1.0,1.0,1.0,,,[2015-2017]: Name of National Human Rights Institution: Instituto Nacional de derechos Humanos . // [2018]: Name of National Human Rights Institution: Zambian Human Rights Commission .,Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.a,"Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime",C160a01,16.a.1,I,OHCHR,Existence of independent national human rights institutions in compliance with the Paris Principles,2019.Q4.G.01,"['means of implementation', 'human rights institutions', 'human rights']",SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,"[2005, 2010, 2015, 2016, 2017, 2018]",2005,2018,6,NUMBER,Number,G,Global,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,"[2005,2010,2015-2017]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo . // [2018]: Name of National Human Rights Institution: Zambian Human Rights Commission .",Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.a,"Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime",C160a01,16.a.1,I,OHCHR,Existence of independent national human rights institutions in compliance with the Paris Principles,2019.Q4.G.01,"['means of implementation', 'human rights institutions', 'human rights']",SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",180,Democratic Republic of the Congo,5,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,[2018],2018,2018,1,NUMBER,Number,G,Global,,,,,,,1.0,1.0,,,Name of National Human Rights Institution: Zambian Human Rights Commission .,Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.a,"Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime",C160a01,16.a.1,I,OHCHR,Existence of independent national human rights institutions in compliance with the Paris Principles,2019.Q4.G.01,"['means of implementation', 'human rights institutions', 'human rights']",SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,"[2000, 2005, 2010, 2015, 2016, 2017, 2018]",2000,2018,7,NUMBER,Number,G,Global,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,"[2000,2005,2010,2015-2017]: Name of National Human Rights Institution: DefensorĂ­a de los Habitantes. // [2018]: Name of National Human Rights Institution: Zambian Human Rights Commission .",Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,C: Country data
