goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.8,"Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology",C170801,17.8.1,I,ITU,Proportion of individuals using the Internet,2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_USE_ii99,Internet users per 100 inhabitants,1,World,1,,,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PER_100_POP,Per 100 population,,,6.69,8.01,10.46,12.14,14.04,15.64,17.4,20.35,22.89,25.3,28.69,31.13,34.18,36.6,39.65,42.82,45.52,48.57,48.57,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.8,"Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology",C170801,17.8.1,I,ITU,Proportion of individuals using the Internet,2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_USE_ii99,Internet users per 100 inhabitants,100,Bulgaria,4,151,Eastern Europe,Country,25.23763153,42.75731323,BGR,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PER_100_POP,Per 100 population,,,5.37,7.61,9.08,12.04,18.13,19.97,27.09,33.64,39.67,45.0,46.23,47.98,51.9,53.06,55.49,56.66,59.83,63.41,63.41,,,"[2004-2008,2013-2015]: Population age 16-74. // [2009-2010]: Population age 16-74.  // [2011]: Users in the last 3 months. Age 16-74. // [2012]: Users in the last 3 months.","[2000-2001]: Bulgarian Telecommunications Company Ltd. // [2002-2003,2005]: Communications Regulation Commission. // [2004,2006,2014]: Eurostat // [2007-2010]: Communications Regulation Commission // [2011-2013,2015]: Eurostat. // [2016]: National Statistical Institute. // [2017]: National Statistical Institute",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.8,"Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology",C170801,17.8.1,I,ITU,Proportion of individuals using the Internet,2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_USE_ii99,Internet users per 100 inhabitants,104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2001,2017,17,PER_100_POP,Per 100 population,,,,0.0,0.0,0.02,0.02,0.07,0.18,0.22,0.22,0.22,0.25,0.98,4.0,8.0,11.52,21.73,25.07,30.68,30.68,,,,"[2001-2005]: Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // [2006-2007]: Ministry of Communications, Posts and Telegraphs. // [2008,2010-2011]: Ministry of Communications, Posts and Telegraphs // [2009,2012-2015,2017]: ITU estimate. // [2016]: ITU Estimate.",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.8,"Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology",C170801,17.8.1,I,ITU,Proportion of individuals using the Internet,2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_USE_ii99,Internet users per 100 inhabitants,108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PER_100_POP,Per 100 population,,,0.08,0.11,0.12,0.2,0.35,0.54,0.66,0.7,0.81,0.9,1.0,1.11,1.22,1.26,1.38,4.87,5.17,5.59,5.59,,,[2013]: Population age 5+.,"[2000-2006]: Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // [2007-2008]: Agence de RĂŠgulation et de ContrĂ´le des TĂŠlĂŠcommunications (ARCT) // [2009-2010]: ITU estimate. // [2011-2012,2014-2015,2017]: ITU estimate. // [2013]: Institut de Statistiques et d'tudes Economiques // [2016]: ITU Estimate.",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.8,"Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology",C170801,17.8.1,I,ITU,Proportion of individuals using the Internet,2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_USE_ii99,Internet users per 100 inhabitants,11,Western Africa,4,202,Sub-Saharan Africa,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PER_100_POP,Per 100 population,,,0.13,0.21,0.42,0.67,1.23,2.46,3.69,4.53,5.3,6.16,7.72,9.23,10.9,13.8,16.72,21.06,22.87,25.22,25.22,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.8,"Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology",C170801,17.8.1,I,ITU,Proportion of individuals using the Internet,2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_USE_ii99,Internet users per 100 inhabitants,112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,"[2000, 2001, 2002, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,15,PER_100_POP,Per 100 population,,,1.86,4.3,8.95,,,,16.2,19.7,23.0,27.43,31.8,39.65,46.91,54.17,59.02,67.3,71.11,74.44,74.44,,,"[2006-2012]: Population age 16+. // [2013]: Population age 6+ (break in comparability, before 16+). // [2014]: Population age 6+. // [2015]: Break in series. Population age 6-72. // [2017]: during the recent 12 months","[2000-2002]: Beltelecom. // [2006-2008]: National Statistical Committee. // [2009-2010,2012-2015,2017]: National Statistical Committee of the Republic of Belarus (Belstat) // [2011]: National Statistical Committee of the Republic of Belarus // [2016]: National Statistical Committee of the Republic of Belarus (Belstat).",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.8,"Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology",C170801,17.8.1,I,ITU,Proportion of individuals using the Internet,2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_USE_ii99,Internet users per 100 inhabitants,116,Cambodia,4,35,South-Eastern Asia,Country,104.922836,12.71163737,KHM,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PER_100_POP,Per 100 population,,,0.05,0.08,0.23,0.26,0.3,0.32,0.47,0.49,0.51,0.53,1.26,3.1,4.94,6.8,14.0,22.33,32.4,34.0,34.0,,,"[2013]: [""Based on Cambodia's Inter-censal Population Survey 2013 and growth of mobile broadband.""]","[2000-2005]: Ministry of Post and Telecommunications (MPTC). // [2006,2011,2014-2015]: ITU estimate. // [2007-2009]: MINISTRY OF POSTS & TELECOMMUNICATIONS OF CAMBODIA (MPTC) // [2010]: Ministry of Posts and Telecommunications // [2012,2017]: National Institute of Statistics // [2013]: ITU estimate based on National Institute of Statistics // [2016]: National Institute of Statistics.",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.8,"Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology",C170801,17.8.1,I,ITU,Proportion of individuals using the Internet,2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_USE_ii99,Internet users per 100 inhabitants,12,Algeria,4,15,Northern Africa,Country,2.678164227,28.15940032,DZA,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PER_100_POP,Per 100 population,,,0.49,0.65,1.59,2.2,4.63,5.84,7.38,9.45,10.18,11.23,12.5,14.9,18.2,22.5,29.5,38.2,42.95,47.69,47.69,,,,"[2000-2005]: Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // [2006-2007]: AutoritĂŠ de RĂŠgulation de la Poste et des TĂŠlecommunications (ARPT). // [2008-2010]: AutoritĂŠ de RĂŠgulation de la Poste et des TĂŠlĂŠcommunications // [2011]: ITU estimate. // [2012-2015,2017]: ITU estimate. // [2016]: ITU Estimate.",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.8,"Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology",C170801,17.8.1,I,ITU,Proportion of individuals using the Internet,2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_USE_ii99,Internet users per 100 inhabitants,120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PER_100_POP,Per 100 population,,,0.25,0.28,0.36,0.59,0.98,1.4,2.03,2.93,3.4,3.84,4.3,5.0,7.5,10.0,16.21,20.68,23.2,23.2,23.2,,,[2014]: Population age 15+. // [2017]: masculin + fĂŠminin,"[2000-2006]: Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // [2007,2009]: Agence de RĂŠgulation des Statistiques // [2008,2010,2012-2013,2015]: ITU estimate. // [2011]: ITU estimate. // [2014,2017]: Institut National de la Statistique // [2016]: ITU Estimate2.",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.8,"Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology",C170801,17.8.1,I,ITU,Proportion of individuals using the Internet,2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_USE_ii99,Internet users per 100 inhabitants,124,Canada,4,21,Northern America,Country,-101.6575058,57.72360191,CAN,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PER_100_POP,Per 100 population,,,51.3,60.2,61.59,64.2,65.96,71.66,72.4,73.2,76.7,80.3,80.3,83.0,83.0,85.8,87.12,88.47,91.16,92.7,92.7,,,"[2000-2004]: Survey result, scope age unknown. // [2005,2007,2009]: Population age 16+. // [2006]: [""Estimated based on Survey's results 2005 and 2007. Population age 16+.""] // [2008]: [""Estimate based on Survey's results 2007 and 2009. Population age 16+.""] // [2010]: Population age 16+. Survey was redesigned, therefore comparison with previous years should not be done. // [2012]: Residents of Canada 16 years of age or older excluding: Residents of the Yukon, Northwest Territories and Nunavut, Inmates of Institutions, Persons living on Indian Reserves, and Full time members of the Canadian Forces.","[2000-2005,2007,2009-2010]: Statistics Canada. // [2006,2008,2011,2013-2015,2017]: ITU estimate. // [2012]: CIUS. // [2016]: Statistics Canada",,_X: Data nature not available
