series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	136	Cayman Islands	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	136	Cayman Islands	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	136	Cayman Islands	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	180	Democratic Republic of the Congo	0.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	180	Democratic Republic of the Congo	0.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2015				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	180	Democratic Republic of the Congo	0.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2015				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	184	Cook Islands	4.16667					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	184	Cook Islands	0.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	184	Cook Islands	4.54545					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	188	Costa Rica	61.10582					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	188	Costa Rica	60.65141					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	188	Costa Rica	60.45116					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	20	Andorra	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	20	Andorra	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	20	Andorra	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	20	Andorra	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	20	Andorra	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	20	Andorra	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	212	Dominica	1.66667					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	212	Dominica	6.66667					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	212	Dominica	53.33333					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	222	El Salvador	34.04776					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	222	El Salvador	25.33758					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	222	El Salvador	28.31393					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	222	El Salvador	30.02443					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	222	El Salvador	30.0679					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2000				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2000				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2000				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2001				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2001				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2001				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2002				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2002				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2002				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2003				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2003				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2003				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2004				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2004				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2004				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2005				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2005				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2005				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2006				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2006				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2006				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2007				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2007				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2007				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2008				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2008				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2008				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2009				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2009				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2009				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2010				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2010				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2010				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2011				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2011				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	246	Finland	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2011				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
