series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	1	World	69.38117					Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		_X	Data nature not available	PT	Percentage	G	Global	2000				1			Region					
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	1	World	68.85396					Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		_X	Data nature not available	PT	Percentage	G	Global	2005				1			Region					
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	1	World	63.82668					Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		_X	Data nature not available	PT	Percentage	G	Global	2010				1			Region					
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	1	World	65.51964					Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		_X	Data nature not available	PT	Percentage	G	Global	2013				1			Region					
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	1	World	64.73861					Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		_X	Data nature not available	PT	Percentage	G	Global	2014				1			Region					
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	1	World	63.97487					Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		_X	Data nature not available	PT	Percentage	G	Global	2015				1			Region					
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	1	World	64.8121					Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		_X	Data nature not available	PT	Percentage	G	Global	2016				1			Region					
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	1	World	65.88865					Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).		_X	Data nature not available	PT	Percentage	G	Global	2017				1			Region					
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	104	Myanmar	55.52063					Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).	Budgetary Central Government	_X	Data nature not available	PT	Percentage	G	Global	2013				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	104	Myanmar	52.73419					Source: Government Finance Statistics (GFS) Database classified according to the Government Finance Statistics Manual 2014 (GFSM 2014) revenue classification, International Monetary Fund (IMF).	Budgetary Central Government	_X	Data nature not available	PT	Percentage	G	Global	2014				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
