series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	age_code	age_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	1	World	644007.1		667253.2	620761.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				1			Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	1	World	684689.4		704816.5	664562.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				1			Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	11	Western Africa	78207.5		82945.3	73469.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	11	Western Africa	91103.0		95506.4	86699.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	116	Cambodia	2648.3		2883.9	2412.8		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	116	Cambodia	2269.1		2465.3	2072.8		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	120	Cameroon	6981.3		7505.7	6456.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	120	Cameroon	8333.0		8884.8	7781.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	127	Southern Asia (excluding India)	47612.8		51872.1	43353.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				1			Group					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	127	Southern Asia (excluding India)	44920.3		49093.8	40746.8		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				1			Group					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	13	Central America	17914.9		19843.5	15986.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	13	Central America	18108.9		19808.2	16409.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	135	Caucasus and Central Asia	1845.2		2078.6	1611.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				1			Group					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	135	Caucasus and Central Asia	2307.4		2564.8	2050.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				1			Group					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	14	Eastern Africa	108005.9		110751.0	105260.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	14	Eastern Africa	120102.4		122786.5	117418.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	142	Asia	299531.9		321670.3	277393.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				2	1	World	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	142	Asia	297060.9		316048.6	278073.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				2	1	World	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	143	Central Asia	1443.9		1673.0	1214.8		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				3	142	Asia	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	143	Central Asia	1834.8		2087.4	1582.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				3	142	Asia	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	145	Western Asia	23403.7		24920.0	21887.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				3	142	Asia	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	145	Western Asia	25297.9		26781.8	23814.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				3	142	Asia	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	15	Northern Africa	24634.2		26217.9	23050.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				3	2	Africa	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	15	Northern Africa	26076.3		27711.8	24440.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				3	2	Africa	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	150	Europe	11524.3		12549.6	10498.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				2	1	World	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	150	Europe	11153.5		12103.9	10203.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				2	1	World	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	151	Eastern Europe	3374.7		3880.0	2869.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				3	150	Europe	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	151	Eastern Europe	3550.5		4069.4	3031.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				3	150	Europe	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	152	Chile	692.4		855.5	529.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	152	Chile	791.8		962.9	620.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	154	Northern Europe	3137.7		3705.8	2569.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				3	150	Europe	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	154	Northern Europe	2739.1		3220.5	2257.8		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				3	150	Europe	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	155	Western Europe	2454.8		3005.0	1904.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				3	150	Europe	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	155	Western Europe	2205.2		2681.9	1728.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				3	150	Europe	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	17	Middle Africa	53248.9		55817.8	50679.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	17	Middle Africa	62811.6		65154.8	60468.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	18	Southern Africa	15342.4		16514.9	14169.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2015				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	18	Southern Africa	17611.2		18897.3	16325.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	_T	All age ranges or no breaks by age	G	Global	2016				4	202	Sub-Saharan Africa	Region					
