series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	1	World	2015.0	69.07196					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				1			Region					
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	1	World	2015.0	65.19423					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global				1			Region					
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	1	World	2015.0	72.94433					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				1			Region					
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	1	World	2016.0	72.92361					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				1			Region					
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	1	World	2016.0	65.73852					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global				1			Region					
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	1	World	2016.0	69.70638					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				1			Region					
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	1	World	2017.0	68.92437					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				1			Region					
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	1	World	2017.0	65.60551					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global				1			Region					
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	1	World	2017.0	72.47979					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				1			Region					
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	104	Myanmar	2017.0	58.7704					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	104	Myanmar	2017.0	64.62632					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	104	Myanmar	2017.0	51.55271					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	108	Burundi	2016.0	21.91781					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	108	Burundi	2016.0	11.83705					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	108	Burundi	2016.0	20.26742					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	108	Burundi	2017.0	11.94725					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	108	Burundi	2017.0	20.73142					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	108	Burundi	2017.0	21.91781					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
