series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SI_COV_MATNL	[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%)	1	World	2016.0	41.1					ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global				1			Region					
SI_COV_MATNL	[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%)	100	Bulgaria	2016.0	100.0					ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3	ILO estimates based on country data	E	Estimated data	PT	Percentage	F	Female	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_COV_MATNL	[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%)	104	Myanmar	2016.0	0.7					ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3	ILO estimates based on country data	E	Estimated data	PT	Percentage	F	Female	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SI_COV_MATNL	[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%)	11	Western Africa	2016.0	3.7					ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global				4	202	Sub-Saharan Africa	Region					
SI_COV_MATNL	[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%)	116	Cambodia	2017.0	1.5					ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-4	ILO estimates based on country data	E	Estimated data	PT	Percentage	F	Female	G	Global				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SI_COV_MATNL	[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%)	12	Algeria	2016.0	11.2					ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3	ILO estimates based on country data	E	Estimated data	PT	Percentage	F	Female	G	Global				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SI_COV_MATNL	[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%)	120	Cameroon	2016.0	0.6					ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3	ILO estimates based on country data	E	Estimated data	PT	Percentage	F	Female	G	Global				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SI_COV_MATNL	[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%)	124	Canada	2016.0	100.0					ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3	ILO estimates based on country data	E	Estimated data	PT	Percentage	F	Female	G	Global				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SI_COV_MATNL	[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%)	13	Central America	2016.0	59.1					ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)	To interpret with caution: estimates based on reported data coverage below 40% of the population	E	Estimated data	PT	Percentage	_T	Both sexes	G	Global				4	419	Latin America and the Caribbean	Region					
SI_COV_MATNL	[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%)	14	Eastern Africa	2016.0	0.3					ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)	To interpret with caution: estimates based on reported data coverage below 40% of the population	E	Estimated data	PT	Percentage	_T	Both sexes	G	Global				4	202	Sub-Saharan Africa	Region					
