series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	age_code	age_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	1	World	2011.0	54.75					Global Financial Inclusion Database, World Bank.		G	Global monitoring data	PT	Percentage	Y_GE15	15 years old and over	M	Male	G	Global				1			Region					
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	1	World	2011.0	50.63					Global Financial Inclusion Database, World Bank.		G	Global monitoring data	PT	Percentage	Y_GE15	15 years old and over	_T	Both sexes	G	Global				1			Region					
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	1	World	2011.0	46.62					Global Financial Inclusion Database, World Bank.		G	Global monitoring data	PT	Percentage	Y_GE15	15 years old and over	F	Female	G	Global				1			Region					
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	1	World	2014.0	58.47					Global Financial Inclusion Database, World Bank.		G	Global monitoring data	PT	Percentage	Y_GE15	15 years old and over	F	Female	G	Global				1			Region					
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	1	World	2014.0	62.0					Global Financial Inclusion Database, World Bank.		G	Global monitoring data	PT	Percentage	Y_GE15	15 years old and over	_T	Both sexes	G	Global				1			Region					
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	1	World	2014.0	65.58					Global Financial Inclusion Database, World Bank.		G	Global monitoring data	PT	Percentage	Y_GE15	15 years old and over	M	Male	G	Global				1			Region					
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	1	World	2017.0	72.27					Global Financial Inclusion Database, World Bank.		G	Global monitoring data	PT	Percentage	Y_GE15	15 years old and over	M	Male	G	Global				1			Region					
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	1	World	2017.0	68.52					Global Financial Inclusion Database, World Bank.		G	Global monitoring data	PT	Percentage	Y_GE15	15 years old and over	_T	Both sexes	G	Global				1			Region					
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	1	World	2017.0	64.85					Global Financial Inclusion Database, World Bank.		G	Global monitoring data	PT	Percentage	Y_GE15	15 years old and over	F	Female	G	Global				1			Region					
FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	100	Bulgaria	2011.0	52.82					Global Financial Inclusion Database, World Bank.		G	Global monitoring data	PT	Percentage	Y_GE15	15 years old and over	_T	Both sexes	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
