series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	age_code	age_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SH_FPL_INFMRH	Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years)	104	Myanmar	2016.0	84.9					DHS 2015-2016. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SH_FPL_INFMRH	Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years)	108	Burundi	2010.0	80.3					DHS 2010. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SH_FPL_INFMRH	Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years)	108	Burundi	2017.0	72.0					DHS 2016-2017. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SH_FPL_INFMRH	Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years)	116	Cambodia	2010.0	90.6					DHS 2010. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_FPL_INFMRH	Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years)	116	Cambodia	2014.0	91.3					DHS 2014. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_FPL_INFMRH	Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years)	120	Cameroon	2011.0	47.8					DHS 2011. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SH_FPL_INFMRH	Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years)	148	Chad	2015.0	47.2					DHS 2014-2015. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SH_FPL_INFMRH	Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years)	174	Comoros	2012.0	47.0					DHS 2012. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
SH_FPL_INFMRH	Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years)	178	Congo	2012.0	40.6					DHS 2011-2012. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
SH_FPL_INFMRH	Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years)	180	Democratic Republic of the Congo	2007.0	44.4					DHS 2007. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
