series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SG_REG_BRTH90	Proportion of countries with birth registration data that are at least 90 percent complete (%)	1	World	56.0976					Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations		_X	Data nature not available	PT	Percentage	G	Global	2015				1			Region					
SG_REG_BRTH90	Proportion of countries with birth registration data that are at least 90 percent complete (%)	1	World	58.36735					Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations		_X	Data nature not available	PT	Percentage	G	Global	2016				1			Region					
SG_REG_BRTH90	Proportion of countries with birth registration data that are at least 90 percent complete (%)	1	World	58.13008					Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations		_X	Data nature not available	PT	Percentage	G	Global	2017				1			Region					
SG_REG_BRTH90	Proportion of countries with birth registration data that are at least 90 percent complete (%)	143	Central Asia	60.0					Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations		_X	Data nature not available	PT	Percentage	G	Global	2015				3	142	Asia	Region					
SG_REG_BRTH90	Proportion of countries with birth registration data that are at least 90 percent complete (%)	143	Central Asia	60.0					Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations		_X	Data nature not available	PT	Percentage	G	Global	2016				3	142	Asia	Region					
SG_REG_BRTH90	Proportion of countries with birth registration data that are at least 90 percent complete (%)	143	Central Asia	60.0					Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations		_X	Data nature not available	PT	Percentage	G	Global	2017				3	142	Asia	Region					
SG_REG_BRTH90	Proportion of countries with birth registration data that are at least 90 percent complete (%)	145	Western Asia	66.6667					Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations		_X	Data nature not available	PT	Percentage	G	Global	2015				3	142	Asia	Region					
SG_REG_BRTH90	Proportion of countries with birth registration data that are at least 90 percent complete (%)	145	Western Asia	77.77778					Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations		_X	Data nature not available	PT	Percentage	G	Global	2016				3	142	Asia	Region					
SG_REG_BRTH90	Proportion of countries with birth registration data that are at least 90 percent complete (%)	145	Western Asia	83.33333					Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations		_X	Data nature not available	PT	Percentage	G	Global	2017				3	142	Asia	Region					
SG_REG_BRTH90	Proportion of countries with birth registration data that are at least 90 percent complete (%)	15	Northern Africa	42.8571					Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations		_X	Data nature not available	PT	Percentage	G	Global	2015				3	2	Africa	Region					
SG_REG_BRTH90	Proportion of countries with birth registration data that are at least 90 percent complete (%)	15	Northern Africa	42.85714					Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations		_X	Data nature not available	PT	Percentage	G	Global	2016				3	2	Africa	Region					
SG_REG_BRTH90	Proportion of countries with birth registration data that are at least 90 percent complete (%)	15	Northern Africa	42.85714					Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations		_X	Data nature not available	PT	Percentage	G	Global	2017				3	2	Africa	Region					
SG_REG_BRTH90	Proportion of countries with birth registration data that are at least 90 percent complete (%)	150	Europe	98.0392					Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations		_X	Data nature not available	PT	Percentage	G	Global	2015				2	1	World	Region					
SG_REG_BRTH90	Proportion of countries with birth registration data that are at least 90 percent complete (%)	150	Europe	100.0					Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations		_X	Data nature not available	PT	Percentage	G	Global	2016				2	1	World	Region					
