series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	100	Bulgaria	37.9					Adult Education Survey (AES)		C	Country data	PT	Percentage	M	Male	G	Global	2007				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	100	Bulgaria	35.0					Adult Education Survey (AES)		C	Country data	PT	Percentage	F	Female	G	Global	2007				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	100	Bulgaria	36.4					Adult Education Survey (AES)		C	Country data	PT	Percentage	_T	Both sexes	G	Global	2007				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	100	Bulgaria	26.0					Adult Education Survey (AES)		C	Country data	PT	Percentage	_T	Both sexes	G	Global	2011				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	100	Bulgaria	24.6					Adult Education Survey (AES)		C	Country data	PT	Percentage	F	Female	G	Global	2011				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	100	Bulgaria	27.5					Adult Education Survey (AES)		C	Country data	PT	Percentage	M	Male	G	Global	2011				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	100	Bulgaria	24.6					Adult Education Survey (AES)		C	Country data	PT	Percentage	_T	Both sexes	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	100	Bulgaria	24.5					Adult Education Survey (AES)		C	Country data	PT	Percentage	M	Male	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	100	Bulgaria	24.7					Adult Education Survey (AES)		C	Country data	PT	Percentage	F	Female	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	124	Canada	57.74635					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	_T	Both sexes	G	Global	2012				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	124	Canada	57.10773					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	F	Female	G	Global	2012				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	124	Canada	58.38973					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	M	Male	G	Global	2012				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	152	Chile	41.70011					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	F	Female	G	Global	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
