series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	typeOfProduct_code	typeOfProduct_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2005.0	12.93599					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2005.0	3.21674					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	ALP	All products	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2005.0	4.961					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2005.0	9.2266					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2005.0	0.49149					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2005.0	2.50032					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2005.0	6.80199					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2010.0	0.26917					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2010.0	7.59432					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2010.0	2.81624					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2010.0	5.19155					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2010.0	2.54088					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	ALP	All products	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2010.0	7.37243					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2010.0	2.11066					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2015.0	7.03912					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global				1			Region					
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	1	World	2015.0	0.25412					Market Access Map data, International Trade Centre (ITC)		C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global				1			Region					
