series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	108	Burundi	2014.0	3.6					 Institut National de Statistique: Base de donnĂŠes de l'EnquĂŞte sur les conditions de vie des mĂŠnages de 2013/2014: Module Gouvernance, paix et sĂŠcuritĂŠ		C	Country data	PT	Percentage	_T	Both sexes	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	152	Chile	2006.0	0.5					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	152	Chile	2007.0	0.4					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	152	Chile	2008.0	0.7					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	152	Chile	2009.0	0.4					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	152	Chile	2010.0	0.4					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	152	Chile	2011.0	0.4					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	152	Chile	2012.0	0.3					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	152	Chile	2013.0	0.1					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	152	Chile	2014.0	0.1					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	191	Croatia	2010.0	9.6					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	F	Female	G	Global				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	191	Croatia	2010.0	11.2					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	191	Croatia	2010.0	12.9					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	M	Male	G	Global				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	233	Estonia	2004.0	3.3					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	233	Estonia	2009.0	0.5					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	268	Georgia	2010.0	0.2					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	275	State of Palestine	2010.0	1.4					Palestinian Central Bureau of Statistics,Perceptions Survey of Individuals on the Prevalence of Corruption in Palestine, 2013		C	Country data	PT	Percentage	_T	Both sexes	G	Global				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	275	State of Palestine	2013.0	2.6					Palestinian Central Bureau of Statistics,Perceptions Survey of Individuals on the Prevalence of Corruption in Palestine, 2013		C	Country data	PT	Percentage	_T	Both sexes	G	Global				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	32	Argentina	2016.0	2.4					INDEC, Encuesta Nacional de VictimizaciĂłn 2017  en Argentina		C	Country data	PT	Percentage	_T	Both sexes	G	Global				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	32	Argentina	2016.0	3.3					INDEC, Encuesta Nacional de VictimizaciĂłn 2017  en Argentina		C	Country data	PT	Percentage	M	Male	G	Global				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	32	Argentina	2016.0	1.6					INDEC, Encuesta Nacional de VictimizaciĂłn 2017  en Argentina		C	Country data	PT	Percentage	F	Female	G	Global				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	328	Guyana	2010.0	10.1					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	328	Guyana	2017.0	2.5					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	368	Iraq	2011.0	9.9					UNODC and Central Statistical Office, Kurdistan Region Statistical Office and Commission of Integrity (2012) Corruption and integrity challenges in the public sector of Iraq		C	Country data	PT	Percentage	F	Female	G	Global				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	368	Iraq	2011.0	11.6					UNODC and Central Statistical Office, Kurdistan Region Statistical Office and Commission of Integrity (2012) Corruption and integrity challenges in the public sector of Iraq		C	Country data	PT	Percentage	_T	Both sexes	G	Global				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	368	Iraq	2011.0	13.3					UNODC and Central Statistical Office, Kurdistan Region Statistical Office and Commission of Integrity (2012) Corruption and integrity challenges in the public sector of Iraq		C	Country data	PT	Percentage	M	Male	G	Global				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	380	Italy	2016.0	1.2					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	388	Jamaica	2009.0	4.3					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	_T	Both sexes	G	Global				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	4	Afghanistan	2009.0	58.6					UNODC and Islamic Republic of Afghanistan High Office of Oversight and Anti-Corruption (2013) Corruption in Afghanistan: Recent patterns and trends		C	Country data	PT	Percentage	_T	Both sexes	G	Global				4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	4	Afghanistan	2012.0	50.1					UNODC and Islamic Republic of Afghanistan High Office of Oversight and Anti-Corruption (2013) Corruption in Afghanistan: Recent patterns and trends		C	Country data	PT	Percentage	_T	Both sexes	G	Global				4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	4	Afghanistan	2012.0	53.7					UNODC and Islamic Republic of Afghanistan High Office of Oversight and Anti-Corruption (2013) Corruption in Afghanistan: Recent patterns and trends		C	Country data	PT	Percentage	M	Male	G	Global				4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1
