series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	100	Bulgaria	2005.0	18.3					UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems	2005: Data refer to 3 year average 2003-2005	C	Country data	PT	Percentage	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	100	Bulgaria	2017.0	8.8					UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems	2017: Data refer to 3 year average 2015-2017	C	Country data	PT	Percentage	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	108	Burundi	2005.0	64.9					UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research	2005: Data refer to 3 year average 2003-2005	C	Country data	PT	Percentage	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	108	Burundi	2017.0	53.2					UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research	2017: Data refer to 3 year average 2015-2017	C	Country data	PT	Percentage	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	112	Belarus	2005.0	19.1					UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems	2005: Data refer to 3 year average 2003-2005	C	Country data	PT	Percentage	G	Global				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	112	Belarus	2017.0	10.2					UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems	2017: Data refer to 3 year average 2015-2017	C	Country data	PT	Percentage	G	Global				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	116	Cambodia	2005.0	32.6					WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research 	2005: Data refer to 3 year average 2003-2005	C	Country data	PT	Percentage	G	Global				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	116	Cambodia	2017.0	28.3					WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research 	2017: Data refer to 3 year average 2015-2017	C	Country data	PT	Percentage	G	Global				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	12	Algeria	2005.0	35.5					UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems	2005: Data refer to 3 year average 2003-2005	C	Country data	PT	Percentage	G	Global				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	12	Algeria	2017.0	8.8					UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems	2017: Data refer to 3 year average 2015-2017	C	Country data	PT	Percentage	G	Global				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
