series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SG_GOV_LOGV	Number of local governments (number)	100	Bulgaria	2015.0	265.0					Sendai Framework Monitoring System as provided by designated national focal points (2019)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	NUMBER	Number	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SG_GOV_LOGV	Number of local governments (number)	100	Bulgaria	2016.0	265.0					Sendai Framework Monitoring System as provided by designated national focal points (2019)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	NUMBER	Number	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SG_GOV_LOGV	Number of local governments (number)	100	Bulgaria	2017.0	265.0					Sendai Framework Monitoring System as provided by designated national focal points (2019)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	NUMBER	Number	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SG_GOV_LOGV	Number of local governments (number)	100	Bulgaria	2018.0	265.0					Sendai Framework Monitoring System as provided by designated national focal points (2019)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	NUMBER	Number	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SG_GOV_LOGV	Number of local governments (number)	104	Myanmar	2015.0	15.0					Sendai Framework Monitoring System as provided by designated national focal points (2019)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	NUMBER	Number	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SG_GOV_LOGV	Number of local governments (number)	104	Myanmar	2016.0	15.0					Sendai Framework Monitoring System as provided by designated national focal points (2019)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	NUMBER	Number	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SG_GOV_LOGV	Number of local governments (number)	104	Myanmar	2017.0	15.0					Sendai Framework Monitoring System as provided by designated national focal points (2019)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	NUMBER	Number	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SG_GOV_LOGV	Number of local governments (number)	108	Burundi	2015.0	120.0					Sendai Framework Monitoring System as provided by designated national focal points (2019)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	NUMBER	Number	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SG_GOV_LOGV	Number of local governments (number)	152	Chile	2015.0	345.0					Sendai Framework Monitoring System as provided by designated national focal points (2019)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	NUMBER	Number	G	Global				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SG_GOV_LOGV	Number of local governments (number)	152	Chile	2016.0	345.0					Sendai Framework Monitoring System as provided by designated national focal points (2019)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	NUMBER	Number	G	Global				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
