series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	1	World	2015.0	81.94266					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global				1			Region					
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	1	World	2015.0	87.07947					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				1			Region					
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	1	World	2015.0	87.23241					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				1			Region					
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	1	World	2016.0	87.38503					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				1			Region					
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	1	World	2016.0	86.6559					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				1			Region					
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	1	World	2016.0	81.42951					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global				1			Region					
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	1	World	2017.0	81.45829					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global				1			Region					
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	1	World	2017.0	86.50668					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				1			Region					
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	1	World	2017.0	87.06883					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				1			Region					
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	108	Burundi	2016.0	34.92845					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	108	Burundi	2016.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	108	Burundi	2016.0	81.70638					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	108	Burundi	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	108	Burundi	2017.0	82.46703					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	108	Burundi	2017.0	35.45476					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	112	Belarus	2016.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	112	Belarus	2016.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	112	Belarus	2016.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	112	Belarus	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	112	Belarus	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	112	Belarus	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	116	Cambodia	2016.0	48.40097					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	120	Cameroon	2017.0	38.76213					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	127	Southern Asia (excluding India)	2016.0	80.81973					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				1			Group					
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	127	Southern Asia (excluding India)	2016.0	59.34609					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global				1			Group					
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	127	Southern Asia (excluding India)	2017.0	59.4452					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global				1			Group					
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	127	Southern Asia (excluding India)	2017.0	79.64962					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				1			Group					
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	132	Cabo Verde	2017.0	98.07692					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	132	Cabo Verde	2017.0	89.07767					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	132	Cabo Verde	2017.0	72.13115					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
