series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	100	Bulgaria	2015.0	41.6					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	104	Myanmar	2000.0	5.8					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	108	Burundi	2000.0	10.5					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	112	Belarus	2015.0	4.8					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	116	Cambodia	2005.0	1.0					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	12	Algeria	2015.0	127.7					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	120	Cameroon	2000.0	1.4					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	124	Canada	2015.0	3.6					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	132	Cabo Verde	2000.0	9.0					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	140	Central African Republic	2005.0	0.3					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	144	Sri Lanka	2005.0	90.8					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	148	Chad	2005.0	4.3					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	152	Chile	2005.0	9.0					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	156	China	2015.0	43.4					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	170	Colombia	2010.0	1.8					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	174	Comoros	2000.0	1.2					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	178	Congo	2000.0	0.0					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	180	Democratic Republic of the Congo	2005.0	0.2					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	188	Costa Rica	2015.0	4.7					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	191	Croatia	2015.0	1.5					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	192	Cuba	2015.0	23.9					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	196	Cyprus	2015.0	29.8					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	203	Czechia	2015.0	24.9					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	204	Benin	2000.0	1.0					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	208	Denmark	2010.0	17.2					Food and Agriculture Organisation of United Nations (FAO)		_X	Data nature not available	PT	Percentage	G	Global				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
