series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	age_code	age_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	104	Myanmar	2016.0	97.9					DHS 2015-2016. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	108	Burundi	2010.0	92.7					DHS 2010. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	108	Burundi	2017.0	93.6					DHS 2016-2017. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	116	Cambodia	2010.0	88.8					DHS 2010. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	116	Cambodia	2014.0	88.9					DHS 2014. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	120	Cameroon	2011.0	88.7					DHS 2011. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	148	Chad	2015.0	80.7					DHS 2014-2015. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	174	Comoros	2012.0	71.3					DHS 2012. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	178	Congo	2012.0	87.3					DHS 2011-2012. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	180	Democratic Republic of the Congo	2007.0	84.9					DHS 2007. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	180	Democratic Republic of the Congo	2014.0	84.7					DHS 2013-2014. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	204	Benin	2006.0	86.0					DHS 2006. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	204	Benin	2012.0	80.6					DHS 2011-2012. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	214	Dominican Republic	2007.0	92.3					DHS 2007. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	231	Ethiopia	2011.0	96.4					DHS 2011. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	231	Ethiopia	2016.0	94.4					DHS 2016. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	24	Angola	2016.0	90.1					DHS 2015-2016. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	266	Gabon	2012.0	90.2					DHS 2012. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	270	Gambia	2013.0	84.2					DHS 2013. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	288	Ghana	2008.0	91.2					DHS 2008. UNFPA Global Database, 2019.	Based on women aged 15-49 years married or in union who are currently using any contraceptives.	C	Country data	PT	Percentage	Y15T49	15 to 49 years old	F	Female	G	Global				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
