series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2009.0	61.67463					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2009.0	61.2904					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2009.0	60.90571					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2010.0	62.41078					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2010.0	62.72682					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2010.0	63.04185					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2011.0	63.59339					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2011.0	63.35997					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2011.0	63.12145					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2012.0	65.01308					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2012.0	65.25821					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2012.0	65.49741					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2013.0	65.7818					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2013.0	65.6364					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2013.0	65.48039					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2014.0	67.06553					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	2014.0	66.898					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global				1			Region					
