series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global									26.43824	26.55041	30.02369	29.05947	29.95509	30.57396	33.73352	40.17844	40.97704	41.49461		41.49461			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	55.77534	60.72341		60.72341			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											80.7552	40.14859	33.35111	32.12259	47.28496	19.27496	21.27898	24.93499		24.93499			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		[2010-2016]: C: Country data // [2017]: _X: Data nature not available
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											97.50635	127.77299	96.25755	89.62743	89.93123	75.79918	50.96666	60.15454		60.15454			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											24.22033	21.73073	20.27153	24.23651	23.13041	25.41772	24.28526	24.91566		24.91566			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2009	2016	8	PT	Percentage	G	Global										114.53596	114.30237	103.72637	107.49295	93.52443	82.06463	61.63843	67.26675			67.26675			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											177.78783	164.09727	161.77046	127.5681	139.47787	147.54257	148.70229	149.26619		149.26619			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	PT	Percentage	G	Global						33.75236	34.41975	30.3449	40.69556	54.40952	51.12396	54.10029	51.75517	47.81563	50.47642	45.35653	54.60653	49.40842		49.40842			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											132.60717	160.74015	114.46352	149.10218	203.05227	276.08324	219.58604	227.41197		227.41197			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global												37.02299	36.68092	46.88713	32.15532	29.99427	27.25751	28.55876		28.55876			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											148.25067	149.33943	146.63946	139.28299	152.89703	142.12432	154.99926	188.93159		188.93159			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007]	2001	2007	7	PT	Percentage	G	Global		40.84555	43.79506	37.20665	37.1144	30.61823	23.42564	20.69601												20.69601			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											42.20127	43.16454	45.83064	44.02892	46.4445	48.01462	47.55441	50.02876		50.02876			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	PT	Percentage	G	Global						51.51926	37.26079	37.92078	39.85391	47.79636	42.67151	43.73543	43.56399	41.89361	40.29163	39.88533	39.91335	42.5531		42.5531			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											245.43178	196.39565	172.32426	142.69563	182.91886	116.13462	104.4016	146.55421		146.55421			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global									108.51171	103.25599	117.73296	114.70057	113.77005	123.35345	129.57904	130.32495	132.37257	139.5444		139.5444			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	PT	Percentage	G	Global							61.86915	61.55508	54.56043	53.48156	37.81015	38.44318	38.70793	38.15847	42.67937	41.85173	42.5873	47.30985		47.30985			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global									46.49175	51.15361	37.34139	28.20445	24.11716	30.31863	24.63458	36.45162	29.94975	33.71334		33.71334			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	PT	Percentage	G	Global								71.53407	70.30305	69.96809	71.12443	72.21135	71.38677	67.37499	64.85781	61.68459	53.80997	39.82751		39.82751			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	PT	Percentage	G	Global						64.07569	53.46676	52.15146	45.1398	62.72534	66.30956	73.82648	82.56718	56.76578	55.1161	47.42125	49.14882	46.89025		46.89025			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global																52.42084	59.48711	68.87107		68.87107			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global									371.45032	497.23094	417.62127	379.86905	365.32791	315.79315	412.59317	448.65845	503.07949	456.94473		456.94473			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2002	2017	16	PT	Percentage	G	Global			38.25385	38.25385	36.88457	34.78561	32.30353	38.69604	38.31652	43.77895	36.97954	35.87251	35.91858	37.14002	34.05305	32.29151	36.87042	33.56127		33.56127			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	PT	Percentage	G	Global						19.01373	16.28626	18.70491	20.36003	24.14284	23.6	20.15154	18.82733	20.9635	30.79173	30.96253	32.12461	33.70095		33.70095			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											220.46997	185.69175	283.10525	220.18338	193.95684	200.65852	158.42488	171.21002		171.21002			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global									19.3742	24.94877	25.24017	25.72038	25.80005	21.60367	28.74178	32.13264	29.0924	32.54762		32.54762			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	[2010, 2011, 2012, 2013, 2014, 2015]	2010	2015	6	PT	Percentage	G	Global											44.15176	46.67791	46.71263	40.66663	39.02609	37.39667				37.39667			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	75.02773	103.54473	105.68172	108.33708	90.2685	78.8814	41.42602	83.6934	46.33856	66.85781	63.86917	114.58382	100.23938	113.60396	62.57118	82.21967	60.66539	81.15761		81.15761			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global															18.90835	22.44565	25.05119	20.94898		20.94898			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global									128.32349	93.13091	76.19238	87.63534	88.47411	71.61276	17.77734	17.51874	19.93549	20.7401		20.7401			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7	PT	Percentage	G	Global													123.89831	130.18288	134.15946	113.76857	109.16317	107.4351	69.66948	69.66948			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											158.51913	129.52656	143.17107	125.1582	112.87701	148.2572	134.01265	157.07064		157.07064			Indicator for the whole deposit-taking sector	http://data.imf.org/FSI		C: Country data
