series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			[2014, 2016]	2014	2016	2
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			[2008, 2009, 2010, 2011, 2012]	2008	2012	5
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			[2012, 2013, 2014, 2015, 2016]	2012	2016	5
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			[2011, 2016]	2011	2016	2
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			[2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	9
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2008	2016	9
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014]	2008	2014	7
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014]	2008	2014	7
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			[2010, 2015]	2010	2015	2
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			[2008]	2008	2008	1
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2009	2017	9
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			[2009, 2010, 2011, 2012]	2009	2012	4
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			[2010, 2015]	2010	2015	2
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10
ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10
