goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.9	Enhance international support for implementing effective and targeted capacity-building in developing countries to support national plans to implement all the Sustainable Development Goals, including through North-South, South-South and triangular cooperation	C170901	17.9.1	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to developing countries	2020.Q2.G.03	['means of implementation', 'development finance', 'developing countries']	DC_FTA_TOTAL	Total official development assistance (gross disbursement) for technical cooperation (millions of 2018 United States dollars)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	0.48738	7.88042	3.14323	14.10474	18.96079	27.10177	33.31949	26.51823	14.08026	9.56942	12.14901	21.71991	27.4727	726.47692	109.62467	195.92124	225.18306	263.70093	277.52329	277.52329	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.9	Enhance international support for implementing effective and targeted capacity-building in developing countries to support national plans to implement all the Sustainable Development Goals, including through North-South, South-South and triangular cooperation	C170901	17.9.1	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to developing countries	2020.Q2.G.03	['means of implementation', 'development finance', 'developing countries']	DC_FTA_TOTAL	Total official development assistance (gross disbursement) for technical cooperation (millions of 2018 United States dollars)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	14.03818	4.4144	25.86271	13.86946	22.07706	21.90957	43.40949	89.96805	55.48003	54.87757	72.84023	106.20154	91.41323	105.55662	93.79938	76.87669	56.19533	40.12451	31.43139	31.43139	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.9	Enhance international support for implementing effective and targeted capacity-building in developing countries to support national plans to implement all the Sustainable Development Goals, including through North-South, South-South and triangular cooperation	C170901	17.9.1	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to developing countries	2020.Q2.G.03	['means of implementation', 'development finance', 'developing countries']	DC_FTA_TOTAL	Total official development assistance (gross disbursement) for technical cooperation (millions of 2018 United States dollars)	11	Western Africa	4	202	Sub-Saharan Africa	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	1361.37311	1180.81235	969.72863	1077.84516	1189.66628	1287.01238	1306.83865	1627.98154	1662.81091	1556.59015	1752.42006	1642.04838	1575.90445	1765.8165	1633.18858	1944.68809	1692.53201	2112.1657	2164.49581	2164.49581	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.9	Enhance international support for implementing effective and targeted capacity-building in developing countries to support national plans to implement all the Sustainable Development Goals, including through North-South, South-South and triangular cooperation	C170901	17.9.1	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to developing countries	2020.Q2.G.03	['means of implementation', 'development finance', 'developing countries']	DC_FTA_TOTAL	Total official development assistance (gross disbursement) for technical cooperation (millions of 2018 United States dollars)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	CON_USD	Constant USD	G	Global						16.82174	20.83652	15.40117	15.80918	87.37601	20.84951	13.61053	28.63477	26.89127	43.25656	16.69216	29.44279	23.17657	38.74725	38.74725	2018		Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.9	Enhance international support for implementing effective and targeted capacity-building in developing countries to support national plans to implement all the Sustainable Development Goals, including through North-South, South-South and triangular cooperation	C170901	17.9.1	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to developing countries	2020.Q2.G.03	['means of implementation', 'development finance', 'developing countries']	DC_FTA_TOTAL	Total official development assistance (gross disbursement) for technical cooperation (millions of 2018 United States dollars)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	28.50024	83.16978	27.63408	59.66749	93.05878	94.92784	133.49356	157.8276	131.11937	104.46541	113.5194	100.20447	135.01761	141.11382	115.91905	121.02617	137.01871	187.47732	175.9178	175.9178	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.9	Enhance international support for implementing effective and targeted capacity-building in developing countries to support national plans to implement all the Sustainable Development Goals, including through North-South, South-South and triangular cooperation	C170901	17.9.1	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to developing countries	2020.Q2.G.03	['means of implementation', 'development finance', 'developing countries']	DC_FTA_TOTAL	Total official development assistance (gross disbursement) for technical cooperation (millions of 2018 United States dollars)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	364.77941	291.15227	38.5744	31.59313	37.19721	51.73114	38.52879	37.15478	32.19183	33.72181	33.01967	34.40113	27.38012	79.39524	52.56484	35.14049	36.01298	59.49575	35.84218	35.84218	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.9	Enhance international support for implementing effective and targeted capacity-building in developing countries to support national plans to implement all the Sustainable Development Goals, including through North-South, South-South and triangular cooperation	C170901	17.9.1	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to developing countries	2020.Q2.G.03	['means of implementation', 'development finance', 'developing countries']	DC_FTA_TOTAL	Total official development assistance (gross disbursement) for technical cooperation (millions of 2018 United States dollars)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	109.87399	83.41107	30.07167	39.74117	42.73953	36.4088	55.93011	94.72251	71.04688	57.6666	60.37068	65.58831	85.13865	60.26961	60.67511	51.72424	60.34237	269.25867	315.65044	315.65044	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.9	Enhance international support for implementing effective and targeted capacity-building in developing countries to support national plans to implement all the Sustainable Development Goals, including through North-South, South-South and triangular cooperation	C170901	17.9.1	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to developing countries	2020.Q2.G.03	['means of implementation', 'development finance', 'developing countries']	DC_FTA_TOTAL	Total official development assistance (gross disbursement) for technical cooperation (millions of 2018 United States dollars)	127	Southern Asia (excluding India)	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	1114.20902	1123.00665	768.73778	644.13974	1234.52839	1484.79796	1875.39708	2466.98007	2605.71811	2929.95933	2596.85975	3421.03349	3120.31618	2521.73191	3551.85253	3674.05377	3524.77106	3227.78752	2421.12356	2421.12356	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.9	Enhance international support for implementing effective and targeted capacity-building in developing countries to support national plans to implement all the Sustainable Development Goals, including through North-South, South-South and triangular cooperation	C170901	17.9.1	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to developing countries	2020.Q2.G.03	['means of implementation', 'development finance', 'developing countries']	DC_FTA_TOTAL	Total official development assistance (gross disbursement) for technical cooperation (millions of 2018 United States dollars)	13	Central America	4	419	Latin America and the Caribbean	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	3007.11834	2080.31422	966.08962	836.65223	701.6712	621.17662	684.71705	682.59688	1966.07047	4002.0132	2729.37988	2663.7219	1720.4806	2324.52566	2205.1402	1053.2562	1636.58067	2893.88693	2170.96847	2170.96847	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.9	Enhance international support for implementing effective and targeted capacity-building in developing countries to support national plans to implement all the Sustainable Development Goals, including through North-South, South-South and triangular cooperation	C170901	17.9.1	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to developing countries	2020.Q2.G.03	['means of implementation', 'development finance', 'developing countries']	DC_FTA_TOTAL	Total official development assistance (gross disbursement) for technical cooperation (millions of 2018 United States dollars)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	23.15325	16.12215	14.10643	26.78114	16.15319	32.10712	32.99387	31.55987	28.45714	21.35556	42.34283	16.63719	18.93396	16.21312	14.59413	44.52021	16.95182	15.44602	49.89265	49.89265	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
