goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
7	Goal 7	Ensure access to affordable, reliable, sustainable and modern energy for all	7.3	By 2030, double the global rate of improvement in energy efficiency	C070301	7.3.1	Energy intensity measured in terms of primary energy and GDP	2020.Q2.G.03	['energy resources', 'energy efficiency', 'sustainable energy']	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	1	World	1			Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	G	Global	6.59	6.49	6.44	6.43	6.38	6.26	6.12	5.97	5.87	5.85	5.87	5.73	5.63	5.51	5.4	5.24	5.1	5.01	5.01	2011			IEA (2019), World Energy Balances; Energy Balances, UN Statistics Division (2019)		E: Estimated data
7	Goal 7	Ensure access to affordable, reliable, sustainable and modern energy for all	7.3	By 2030, double the global rate of improvement in energy efficiency	C070301	7.3.1	Energy intensity measured in terms of primary energy and GDP	2020.Q2.G.03	['energy resources', 'energy efficiency', 'sustainable energy']	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	G	Global	10.79	10.84	9.97	9.72	8.88	8.76	8.43	7.72	7.18	6.57	6.62	6.99	6.67	6.12	6.35	6.38	5.99	5.96	5.96	2011			IEA (2019), World Energy Balances		E: Estimated data
7	Goal 7	Ensure access to affordable, reliable, sustainable and modern energy for all	7.3	By 2030, double the global rate of improvement in energy efficiency	C070301	7.3.1	Energy intensity measured in terms of primary energy and GDP	2020.Q2.G.03	['energy resources', 'energy efficiency', 'sustainable energy']	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	G	Global	8.93	7.83	7.23	6.88	6.37	5.6	5.06	4.68	4.09	3.5	3.12	3.01	3.06	2.97	3.02	2.91	2.95	3.19	3.19	2011			IEA (2019), World Energy Balances		E: Estimated data
7	Goal 7	Ensure access to affordable, reliable, sustainable and modern energy for all	7.3	By 2030, double the global rate of improvement in energy efficiency	C070301	7.3.1	Energy intensity measured in terms of primary energy and GDP	2020.Q2.G.03	['energy resources', 'energy efficiency', 'sustainable energy']	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	G	Global	11.96	12.13	11.61	11.59	11.14	10.93	10.44	10.18	9.74	9.26	9.14	8.96	8.55	8.56	8.16	8.5	8.66	8.74	8.74	2011			Energy Balances, UN Statistics Division (2019)		E: Estimated data
7	Goal 7	Ensure access to affordable, reliable, sustainable and modern energy for all	7.3	By 2030, double the global rate of improvement in energy efficiency	C070301	7.3.1	Energy intensity measured in terms of primary energy and GDP	2020.Q2.G.03	['energy resources', 'energy efficiency', 'sustainable energy']	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	11	Western Africa	4	202	Sub-Saharan Africa	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	G	Global	8.58	8.43	7.81	7.61	7.36	7.3	7.01	6.88	6.65	6.21	6.44	6.61	6.42	6.14	5.94	5.74	5.89	6.0	6.0	2011			IEA (2019), World Energy Balances; Energy Balances, UN Statistics Division (2019)		E: Estimated data
7	Goal 7	Ensure access to affordable, reliable, sustainable and modern energy for all	7.3	By 2030, double the global rate of improvement in energy efficiency	C070301	7.3.1	Energy intensity measured in terms of primary energy and GDP	2020.Q2.G.03	['energy resources', 'energy efficiency', 'sustainable energy']	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	G	Global	13.68	13.13	12.74	12.24	11.36	10.37	10.04	9.05	8.23	7.77	7.46	7.52	7.71	6.81	6.82	6.46	6.58	6.54	6.54	2011			IEA (2019), World Energy Balances		E: Estimated data
7	Goal 7	Ensure access to affordable, reliable, sustainable and modern energy for all	7.3	By 2030, double the global rate of improvement in energy efficiency	C070301	7.3.1	Energy intensity measured in terms of primary energy and GDP	2020.Q2.G.03	['energy resources', 'energy efficiency', 'sustainable energy']	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	G	Global	8.49	7.94	8.68	8.24	6.15	5.5	4.96	4.56	4.24	6.25	6.18	6.0	5.85	5.62	5.59	5.77	5.81	5.79	5.79	2011			IEA (2019), World Energy Balances		E: Estimated data
7	Goal 7	Ensure access to affordable, reliable, sustainable and modern energy for all	7.3	By 2030, double the global rate of improvement in energy efficiency	C070301	7.3.1	Energy intensity measured in terms of primary energy and GDP	2020.Q2.G.03	['energy resources', 'energy efficiency', 'sustainable energy']	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	G	Global	3.55	3.45	3.5	3.47	3.37	3.31	3.49	3.58	3.54	3.81	3.61	3.66	3.89	3.92	4.11	4.15	3.98	4.05	4.05	2011			IEA (2019), World Energy Balances		E: Estimated data
7	Goal 7	Ensure access to affordable, reliable, sustainable and modern energy for all	7.3	By 2030, double the global rate of improvement in energy efficiency	C070301	7.3.1	Energy intensity measured in terms of primary energy and GDP	2020.Q2.G.03	['energy resources', 'energy efficiency', 'sustainable energy']	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	G	Global	6.64	6.44	6.51	6.47	6.25	6.18	5.52	4.96	4.84	5.12	4.99	4.85	4.7	4.28	4.49	5.08	4.98	4.77	4.77	2011			IEA (2019), World Energy Balances		E: Estimated data
7	Goal 7	Ensure access to affordable, reliable, sustainable and modern energy for all	7.3	By 2030, double the global rate of improvement in energy efficiency	C070301	7.3.1	Energy intensity measured in terms of primary energy and GDP	2020.Q2.G.03	['energy resources', 'energy efficiency', 'sustainable energy']	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	G	Global	9.23	8.93	8.7	8.99	8.94	8.76	8.67	8.47	8.19	8.1	7.87	7.8	7.74	7.69	7.67	7.65	7.56	7.55	7.55	2011			IEA (2019), World Energy Balances		E: Estimated data
