series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years
PD_AGR_SSFP	Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	[2016]	2016	2016	1
PD_AGR_SSFP	Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	[2013, 2015]	2013	2015	2
PD_AGR_SSFP	Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	[2005, 2012]	2005	2012	2
PD_AGR_SSFP	Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	[2011, 2013]	2011	2013	2
PD_AGR_SSFP	Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	[2014]	2014	2014	1
PD_AGR_SSFP	Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	[2011, 2014]	2011	2014	2
PD_AGR_SSFP	Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	[2013, 2016]	2013	2016	2
PD_AGR_SSFP	Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	[2008]	2008	2008	1
PD_AGR_SSFP	Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	[2009, 2011, 2012, 2013]	2009	2013	4
PD_AGR_SSFP	Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	[2011, 2013]	2011	2013	2
PD_AGR_SSFP	Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1	[2014]	2014	2014	1
