series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	_T	Both sexes	[2012]	2012	2012	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	F	Female	[2012]	2012	2012	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	M	Male	[2012]	2012	2012	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	F	Female	[2015]	2015	2015	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	M	Male	[2015]	2015	2015	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Both sexes	[2015]	2015	2015	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	_T	Both sexes	[2007, 2016]	2007	2016	2
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	F	Female	[2007, 2016]	2007	2016	2
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	M	Male	[2007, 2016]	2007	2016	2
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	M	Male	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	_T	Both sexes	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	F	Female	[2007, 2011, 2016]	2007	2016	3
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	M	Male	[2012]	2012	2012	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	_T	Both sexes	[2012]	2012	2012	1
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	F	Female	[2012]	2012	2012	1
