series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	1	World	1			Region						[2000, 2005, 2010, 2013, 2014, 2015, 2016, 2017]	2000	2017	8
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	[2013, 2014, 2015, 2016, 2017]	2013	2017	5
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	[2005, 2010, 2013, 2014, 2015, 2016, 2017]	2005	2017	7
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	[2000, 2005, 2010]	2000	2010	3
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	[2013, 2014, 2015, 2016, 2017]	2013	2017	5
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	[2005, 2010, 2013, 2014, 2015, 2016, 2017]	2005	2017	7
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	143	Central Asia	3	142	Asia	Region						[2000, 2005, 2010, 2013, 2014, 2015, 2016, 2017]	2000	2017	8
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	[2000, 2005, 2010, 2013, 2014, 2015, 2016, 2017]	2000	2017	8
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	145	Western Asia	3	142	Asia	Region						[2000, 2005, 2010, 2013, 2014, 2015, 2016, 2017]	2000	2017	8
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	15	Northern Africa	3	2	Africa	Region						[2000, 2005, 2010, 2013, 2014, 2015, 2016, 2017]	2000	2017	8
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	150	Europe	2	1	World	Region						[2000, 2005, 2010, 2013, 2014, 2015, 2016, 2017]	2000	2017	8
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	[2005, 2010, 2013, 2014, 2015, 2016]	2005	2016	6
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	[2000, 2005, 2010]	2000	2010	3
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	202	Sub-Saharan Africa	3	2	Africa	Region						[2000, 2005, 2010, 2013, 2014, 2015, 2016, 2017]	2000	2017	8
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	[2005, 2010, 2013]	2005	2013	3
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	21	Northern America	3	19	Americas	Region						[2000, 2005, 2010, 2013, 2014, 2015, 2016, 2017]	2000	2017	8
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	[2000, 2005, 2010, 2013, 2014, 2015, 2016, 2017]	2000	2017	8
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	[2000, 2005, 2010, 2013, 2014, 2015, 2016, 2017]	2000	2017	8
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1	[2010, 2013, 2014, 2015, 2016, 2017]	2010	2017	6
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	[2005, 2010, 2013, 2014, 2015, 2016, 2017]	2005	2017	7
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	[2000, 2005, 2010, 2013, 2014, 2015, 2016, 2017]	2000	2017	8
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	[2005, 2010, 2013, 2014, 2015, 2016, 2017]	2005	2017	7
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	[2013, 2014, 2015, 2016]	2013	2016	4
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	[2005, 2010, 2013, 2014, 2015, 2016, 2017]	2005	2017	7
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	[2000, 2005, 2010, 2013, 2014]	2000	2014	5
