series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	1	World	1			Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	143	Central Asia	3	142	Asia	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	145	Western Asia	3	142	Asia	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	15	Northern Africa	3	2	Africa	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	150	Europe	2	1	World	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	199	Least Developed Countries (LDC)	1			Group						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	202	Sub-Saharan Africa	3	2	Africa	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	21	Northern America	3	19	Americas	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	30	Eastern Asia	3	142	Asia	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	34	Southern Asia	3	142	Asia	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	35	South-Eastern Asia	3	142	Asia	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	419	Latin America and the Caribbean	3	19	Americas	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	432											[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	513	Europe and Northern America	2	1	World	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	53	Australia and New Zealand	3	9	Oceania	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	62	Central and Southern Asia	2	1	World	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	722											[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	747	Northern Africa and Western Asia	2	1	World	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						[2017]	2017	2017	1
SG_REG_CENSUS	Proportion of countries that have conducted at least one population and housing census in the last 10 years (%)	9	Oceania	2	1	World	Region						[2017]	2017	2017	1
