series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of skill	Reporting Type
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	6.80202	Float						Statistical Centre of Iran (SCI)		['']	NA	PERCENT	BOTHSEX	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	7.64156	Float						Statistical Centre of Iran		['']	NA	PERCENT	MALE	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	28.2841	Float						Statistical Centre of Iran		['']	NA	PERCENT	FEMALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	29.57949	Float						Statistical Centre of Iran (SCI)		['']	NA	PERCENT	BOTHSEX	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	30.84518	Float						Statistical Centre of Iran		['']	NA	PERCENT	MALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	4.28681	Float						Statistical Centre of Iran		['']	NA	PERCENT	FEMALE	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	5.53325	Float						Statistical Centre of Iran (SCI)		['']	NA	PERCENT	BOTHSEX	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	6.75112	Float						Statistical Centre of Iran		['']	NA	PERCENT	MALE	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	11.63472	Float						Statistical Centre of Iran (SCI)		['']	NA	PERCENT	BOTHSEX	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	0.89734	Float						Statistical Centre of Iran		['']	NA	PERCENT	FEMALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	1.17915	Float						Statistical Centre of Iran (SCI)		['']	NA	PERCENT	BOTHSEX	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	1.45449	Float						Statistical Centre of Iran		['']	NA	PERCENT	MALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	17.97625	Float						Statistical Centre of Iran		['']	NA	PERCENT	FEMALE	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	18.09507	Float						Statistical Centre of Iran (SCI)		['']	NA	PERCENT	BOTHSEX	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	18.21116	Float						Statistical Centre of Iran		['']	NA	PERCENT	MALE	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	1.53845	Float						Statistical Centre of Iran		['']	NA	PERCENT	FEMALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	2.20959	Float						Statistical Centre of Iran (SCI)		['']	NA	PERCENT	BOTHSEX	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	2.86533	Float						Statistical Centre of Iran		['']	NA	PERCENT	MALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	364	Iran (Islamic Republic of)	2015.0	13.4433	Float						Statistical Centre of Iran		['']	NA	PERCENT	FEMALE	TRAF	G
