series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Quantile
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	600	Paraguay	2007.0	32.72422	Float						Direccion General de Estadistica, Encuestas y Censos		['Encuesta Permanente de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	600	Paraguay	2007.0	51.64339	Float						Direccion General de Estadistica, Encuestas y Censos		['Encuesta Permanente de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	600	Paraguay	2008.0	58.71264	Float						Direccion General de Estadistica, Encuestas y Censos		['Encuesta Permanente de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	600	Paraguay	2008.0	38.94794	Float						Direccion General de Estadistica, Encuestas y Censos		['Encuesta Permanente de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	600	Paraguay	2009.0	39.8543	Float						Direccion General de Estadistica, Encuestas y Censos		['Encuesta Permanente de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	600	Paraguay	2009.0	58.91332	Float						Direccion General de Estadistica, Encuestas y Censos		['Encuesta Permanente de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	600	Paraguay	2010.0	73.03126	Float						Direccion General de Estadistica, Encuestas y Censos - Republica del Paraguay		['Encuesta Permanente de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	600	Paraguay	2010.0	49.72558	Float						Direccion General de Estadistica, Encuestas y Censos - Republica del Paraguay		['Encuesta Permanente de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	600	Paraguay	2011.0	47.75478	Float						Direccion General de Estadistica, Encuestas y Censos - Republica del Paraguay		['Encuesta Permanente de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	600	Paraguay	2011.0	72.70047	Float						Direccion General de Estadistica, Encuestas y Censos - Republica del Paraguay		['Encuesta Permanente de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	600	Paraguay	2014.0	81.73295	Float						Dirección General de Estadística, Encuestas y Censos		['Encuesta Permanente de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	600	Paraguay	2014.0	55.75454	Float						Dirección General de Estadística, Encuestas y Censos		['Encuesta Permanente de Hogares']	CA	PERCENT	G	_T
