series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type	Disability status	Grounds of discrimination
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	3.5	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	G	_T	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	11.0	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	G	PWD	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	16.2	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	G	PD	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	10.7	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	G	_T	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	43.3	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	G	PD	ALL
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	6.5	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	G	PWD	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	11.5	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	G	PD	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	6.6	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	G	_T	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	7.0	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	G	PWD	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	23.3	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	G	PD	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	7.4	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	G	_T	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	6.8	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	G	PWD	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	17.4	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	G	PD	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	7.0	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	G	_T	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	2.9	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	G	PWD	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	4.3	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	G	PD	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	2.9	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	G	_T	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	4.0	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	G	PWD	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	8.1	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	G	PD	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	4.1	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	G	_T	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	3.5	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	G	PWD	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	6.2	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	G	PD	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	7.5	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	G	_T	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	6.7	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	G	PWD	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	15.1	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	G	PD	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	7.5	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	G	_T	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	7.0	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	G	PWD	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	11.5	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	G	PD	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	180	Democratic Republic of the Congo	2018.0	7.5	Float						National Statistical Office - Enquête par grappes à indicateurs multiples avec volet paludisme (MICS6-PALU)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 21756 women and 6113 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	G	_T	AGE
