series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	51	Armenia	2004.0	3.75	Float						National Statistical Service Republic of Armenia based on Armenian Time Use Pilot Survey		"['""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members.']"	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	51	Armenia	2004.0	1.11111	Float						National Statistical Service Republic of Armenia based on Armenian Time Use Pilot Survey		"['""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members.']"	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	51	Armenia	2008.0	0.6375	Float						National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia		"['""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members.']"	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	51	Armenia	2008.0	3.25833	Float						National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia		"['""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members.']"	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	51	Armenia	2008.0	1.59583	Float						National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia		"['""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members']"	C	PERCENT	55-64	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	51	Armenia	2008.0	0.96667	Float						National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia		"['""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members']"	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	51	Armenia	2008.0	0.63333	Float						National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia		"['""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members']"	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	51	Armenia	2008.0	5.92083	Float						National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia		"['""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members']"	C	PERCENT	25-44	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	51	Armenia	2008.0	2.10833	Float						National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia		"['""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members']"	C	PERCENT	45-54	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	51	Armenia	2008.0	1.3625	Float						National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia		"['""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members']"	C	PERCENT	55-64	ALLAREA	FEMALE	G
