series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Sex	Reporting Type
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	2003.0	16.2	Float						HS - Continuous Household Survey		['']	C	PERCENT	15-24	MALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	2003.0	33.8	Float						HS - Continuous Household Survey		['']	C	PERCENT	15-24	FEMALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	2003.0	25.4	Float						HS - Continuous Household Survey		['']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	2005.0	13.3	Float						HS - Continuous Household Survey		['']	C	PERCENT	15-24	MALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	2005.0	34.6	Float						HS - Continuous Household Survey		['']	C	PERCENT	15-24	FEMALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	2005.0	24.3	Float						HS - Continuous Household Survey		['']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	2009.0	15.4	Float						LFS - Integrated Household Survey		['Population coverage: Excluding both institutional population and armed forces and/or conscripts']	C	PERCENT	14-28	MALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	2009.0	34.7	Float						LFS - Integrated Household Survey		['Population coverage: Excluding both institutional population and armed forces and/or conscripts']	C	PERCENT	14-28	FEMALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	2009.0	25.0	Float						LFS - Integrated Household Survey		['Population coverage: Excluding both institutional population and armed forces and/or conscripts']	C	PERCENT	14-28	BOTHSEX	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	2010.0	32.8	Float						LFS - Integrated Household Survey		['Repository: ILO-STATISTICS - Micro data processing ¦ Break in series: Methodology revised']	C	PERCENT	15-24	FEMALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	2010.0	23.6	Float						LFS - Integrated Household Survey		['Repository: ILO-STATISTICS - Micro data processing ¦ Break in series: Methodology revised']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	2010.0	14.4	Float						LFS - Integrated Household Survey		['Repository: ILO-STATISTICS - Micro data processing ¦ Break in series: Methodology revised']	C	PERCENT	15-24	MALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	2011.0	23.4	Float						LFS - Integrated Household Survey		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	2011.0	14.2	Float						LFS - Integrated Household Survey		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	MALE	G
