series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Migratory status	Reporting Type
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2000.0	6.5	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees) | Institutional sector coverage: Public sector only | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2001.0	5	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees) | Institutional sector coverage: Public sector only | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2002.0	5.3	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees) | Institutional sector coverage: Public sector only | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2003.0	5.6	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees) | Institutional sector coverage: Public sector only | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2004.0	4.9	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees) | Institutional sector coverage: Public sector only | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2005.0	6.4	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees) | Institutional sector coverage: Public sector only | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2006.0	4.7	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees) | Institutional sector coverage: Public sector only | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2007.0	7.1	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees) | Institutional sector coverage: Public sector only | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2008.0	5.3	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees) | Institutional sector coverage: Public sector only | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2009.0	4.9	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Nonstandard coverage of occupational injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 persons insured) | Time period for occurrence of death: Deaths occurring within the same reference year | Data reference period: End of the year | Geographical coverage: Total national, excluding some areas | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2009.0	10.1	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Nonstandard coverage of occupational injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 persons insured) | Time period for occurrence of death: Deaths occurring within the same reference year | Data reference period: End of the year | Geographical coverage: Total national, excluding some areas | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2009.0	0.6	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Nonstandard coverage of occupational injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 persons insured) | Time period for occurrence of death: Deaths occurring within the same reference year | Data reference period: End of the year | Geographical coverage: Total national, excluding some areas | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2010.0	6.6	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Nonstandard coverage of occupational injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 persons insured) | Time period for occurrence of death: Deaths occurring within the same reference year | Data reference period: End of the year | Geographical coverage: Total national, excluding some areas | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2010.0	12.7	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Nonstandard coverage of occupational injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 persons insured) | Time period for occurrence of death: Deaths occurring within the same reference year | Data reference period: End of the year | Geographical coverage: Total national, excluding some areas | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	498	Republic of Moldova	2010.0	1.5	Float						ES - Survey on Employment, Remuneration and Hours of Work		"[""Coverage of occupational injuries: Nonstandard coverage of occupational injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 persons insured) | Time period for occurrence of death: Deaths occurring within the same reference year | Data reference period: End of the year | Geographical coverage: Total national, excluding some areas | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 20 employees""]"	C	PER_100000_EMP	FEMALE	_T	G
