series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.84671	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	1.94141	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.95643	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	15+	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	1.71148	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	15+	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.71117	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	15+	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	5.51942	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.6117	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.52779	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.27302	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	1.31731	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	15-24	ALLAREA	FEMALE	G
