series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Quantile
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2004.0	27.21968	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2004']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2004.0	33.0107	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2004']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2005.0	33.29232	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2005']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2005.0	27.60373	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2005']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2006.0	30.50476	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2006']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2006.0	36.79194	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2006']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2007.0	46.45131	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2007']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2007.0	33.16355	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2007']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2008.0	37.05218	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2008']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2008.0	56.0718	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2008']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2009.0	41.70753	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2009']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2009.0	17.96611	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2009']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2010.0	18.44495	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2010']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2010.0	47.49978	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2010']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2011.0	48.06989	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2011']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2011.0	18.39215	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2011']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2012.0	15.86075	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2012']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2012.0	42.4554	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2012']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2013.0	44.48992	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2013']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2013.0	16.69057	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2013']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2014.0	17.67576	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2014']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2014.0	46.25669	Float						Turkish Statistical Institute		['Household Income and Consumption Expenditures Survey 2014']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2015.0	47.76452	Float						State Institute of Statistics of Prime Ministry of Turkey - TURKSTAT		['Household Income and Consumption Expenditures Survey 2015']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2015.0	17.10041	Float						State Institute of Statistics of Prime Ministry of Turkey - TURKSTAT		['Household Income and Consumption Expenditures Survey 2015']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2016.0	17.96038	Float						State Institute of Statistics of Prime Ministry of Turkey - TURKSTAT		['Household Income and Consumption Expenditures Survey 2016']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	792	Turkey	2016.0	51.28704	Float						State Institute of Statistics of Prime Ministry of Turkey - TURKSTAT		['Household Income and Consumption Expenditures Survey 2016']	CA	PERCENT	G	Q1
