series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Quantile
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	76	Brazil	2006.0	25.28842	Float						Instituto Brasileiro de Geografia e Estatistica		['Pesquisa Nacional por Amostra de Domicilios']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	76	Brazil	2006.0	59.23826	Float						Instituto Brasileiro de Geografia e Estatistica		['Pesquisa Nacional por Amostra de Domicilios']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	76	Brazil	2009.0	22.82225	Float						Instituto Brasileiro de Geografia e Estatistica IBGE - Ministerio  do Planejamento, Orçamento e Gestao 		['Pesquisa Nacional por Amostra de Domicilios']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	76	Brazil	2009.0	17.56059	Float						Instituto Brasileiro de Geografia e Estatistica IBGE - Ministerio  do Planejamento, Orçamento e Gestao 		['Pesquisa Nacional por Amostra de Domicilios']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	76	Brazil	2011.0	18.65214	Float						Instituto Brasileiro de Geografia e Estatistica IBGE - Ministerio  do Planejamento, Orçamento e Gestao 		['Pesquisa Nacional por Amostra de Domicilio ']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	76	Brazil	2011.0	24.56852	Float						Instituto Brasileiro de Geografia e Estatistica IBGE - Ministerio  do Planejamento, Orçamento e Gestao 		['Pesquisa Nacional por Amostra de Domicilio ']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	76	Brazil	2012.0	24.90992	Float						Instituto Brasileiro de Geografia e Estatistica IBGE - Ministerio  do Planejamento, Orçamento e Gestao 		['Pesquisa Nacional por Amostra de Domicilio ']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	76	Brazil	2012.0	19.52788	Float						Instituto Brasileiro de Geografia e Estatistica IBGE - Ministerio  do Planejamento, Orçamento e Gestao 		['Pesquisa Nacional por Amostra de Domicilio ']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	76	Brazil	2015.0	23.71616	Float						Instituto Brasileiro de Geografia e Estatistica IBGE - Ministerio  do Planejamento, Orçamento e Gestao 		['Pesquisa Nacional por Amostra de Domicílios Contínua']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	76	Brazil	2015.0	58.53851	Float						Instituto Brasileiro de Geografia e Estatistica IBGE - Ministerio  do Planejamento, Orçamento e Gestao 		['Pesquisa Nacional por Amostra de Domicílios Contínua']	CA	PERCENT	G	Q1
