series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	2.77266	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	8.14504	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	8.33565	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	8.15256	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	9.65019	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	11.59789	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	14.83477	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	7.11165	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	17.23488	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	14.90383	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	16.16135	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	15.48908	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	6.86988	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	6.61347	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	7.50078	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	10.41041	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	2.41965	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	13.56408	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	6.96528	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	15+	ALLAREA	MALE	G
