series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	634	Qatar	2013.0	8.19444	Float						Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.		['All Qatar is urban.']	CA	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	634	Qatar	2013.0	4.93056	Float						Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.		['All Qatar is urban.']	CA	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	634	Qatar	2013.0	8.75	Float						Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.		['All Qatar is urban.']	CA	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	634	Qatar	2013.0	11.18056	Float						Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.		['All Qatar is urban.']	CA	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	634	Qatar	2013.0	9.02778	Float						Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.		['All Qatar is urban.']	CA	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	634	Qatar	2013.0	5.83333	Float						Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.		['All Qatar is urban.']	CA	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	634	Qatar	2013.0	1.875	Float						Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.		['All Qatar is urban.']	CA	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	634	Qatar	2013.0	2.22222	Float						Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.		['All Qatar is urban.']	CA	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	634	Qatar	2013.0	2.15278	Float						Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.		['All Qatar is urban.']	CA	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	634	Qatar	2013.0	2.63889	Float						Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.		['All Qatar is urban.']	CA	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	634	Qatar	2013.0	2.84722	Float						Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.		['All Qatar is urban.']	CA	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	634	Qatar	2013.0	2.70833	Float						Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.		['All Qatar is urban.']	CA	PERCENT	65+	ALLAREA	MALE	G
