series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Quantile
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	604	Peru	2008.0	10.47537	Float						Instituto Nacional de Estadistica e Informatica (INEI)		['Encuesta Nacional de Hogares- Condiciones de Vida y Pobreza']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	604	Peru	2008.0	0.26132	Float						Instituto Nacional de Estadistica e Informatica (INEI)		['Encuesta Nacional de Hogares- Condiciones de Vida y Pobreza']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	604	Peru	2009.0	0.4446	Float						Instituto Nacional de Estadistica e Informatica - Presidencia del Consejo de Ministros - Peru		['Encuesta Nacional de Hogares- Condiciones de Vida y Pobreza']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	604	Peru	2009.0	9.72019	Float						Instituto Nacional de Estadistica e Informatica - Presidencia del Consejo de Ministros - Peru		['Encuesta Nacional de Hogares- Condiciones de Vida y Pobreza']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	604	Peru	2010.0	11.31996	Float						Instituto Nacional de Estadistica e Informatica		['Encuesta Nacional de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	604	Peru	2010.0	0.75259	Float						Instituto Nacional de Estadistica e Informatica		['Encuesta Nacional de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	604	Peru	2011.0	0.8847	Float						Instituto Nacional de Estadistica e Informatica - Republica del Peru		['Encuesta Nacional de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	604	Peru	2011.0	11.08953	Float						Instituto Nacional de Estadistica e Informatica - Republica del Peru		['Encuesta Nacional de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	604	Peru	2012.0	12.22506	Float						Instituto Nacional de Estadistica e Informatica - Presidencia del Consejo de Ministros - Peru		['Encuesta Nacional de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	604	Peru	2012.0	1.52679	Float						Instituto Nacional de Estadistica e Informatica - Presidencia del Consejo de Ministros - Peru		['Encuesta Nacional de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	604	Peru	2013.0	0.83861	Float						Instituto Nacional de Estadistica e Informatica - Presidencia del Consejo de Ministros - Peru		['Encuesta Nacional de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	604	Peru	2013.0	11.49308	Float						Instituto Nacional de Estadistica e Informatica - Presidencia del Consejo de Ministros - Peru		['Encuesta Nacional de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	604	Peru	2014.0	11.51586	Float						Instituto Nacional de Estadistica e Informatica - Presidencia del Consejo de Ministros - Peru		['Encuesta Nacional de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	604	Peru	2014.0	1.17412	Float						Instituto Nacional de Estadistica e Informatica - Presidencia del Consejo de Ministros - Peru		['Encuesta Nacional de Hogares']	CA	PERCENT	G	Q1
