series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	0.86645	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	RURAL	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	1.14169	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	URBAN	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	4.29943	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	RURAL	FEMALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	6.27867	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	RURAL	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	1.95351	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	RURAL	FEMALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	1.01635	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	RURAL	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	1.11426	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	RURAL	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	2.68909	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	RURAL	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	1.89846	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	RURAL	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	1.77515	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	RURAL	FEMALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	1.0818	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	URBAN	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	7.40859	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	URBAN	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	1.23815	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	1.10331	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	4.43781	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	1.93809	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	4.66091	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	URBAN	FEMALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	2.09622	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	URBAN	MALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	2.19872	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	URBAN	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	3.12562	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	URBAN	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	2.07541	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	0.98847	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	0.87032	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	600	Paraguay	2016.0	3.68668	Float						Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016		['']	C	PERCENT	URBAN	FEMALE	15-24	G
