series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	7.17051	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	5.67419	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	2.21516	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	6.69087	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	8.72478	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	10.99153	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	11.56669	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	4.5274	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	11.20576	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	13.16831	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	45-54	G
