series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Quantile
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	2008.0	49.99086	Float						National Statistical Service of the Republic of Armenia		['Integrated Living Conditions Survey']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	2008.0	55.33722	Float						National Statistical Service of the Republic of Armenia		['Integrated Living Conditions Survey']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	2009.0	55.07897	Float						National Statistical Service of the Republic of Armenia		['Integrated Living Conditions Survey']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	2009.0	51.284	Float						National Statistical Service of the Republic of Armenia		['Integrated Living Conditions Survey']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	2010.0	52.10611	Float						National Statistical Service of the Republic of Armenia		['Integrated Living Conditions Survey']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	2010.0	54.16628	Float						National Statistical Service of the Republic of Armenia		['Integrated Living Conditions Survey']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	2011.0	53.53614	Float						National Statistical Service of the Republic of Armenia		['Integrated Living Conditions Survey']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	2011.0	52.87971	Float						National Statistical Service of the Republic of Armenia		['Integrated Living Conditions Survey']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	2012.0	53.36276	Float						National Statistical Service of the Republic of Armenia		['Integrated Living Conditions Survey']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	2012.0	56.42332	Float						National Statistical Service of the Republic of Armenia		['Integrated Living Conditions Survey']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	2013.0	56.69281	Float						National Statistical Service of the Republic of Armenia		['Integrated Living Conditions Survey ']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	2013.0	53.03151	Float						National Statistical Service of the Republic of Armenia		['Integrated Living Conditions Survey ']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	2014.0	54.75133	Float						National Statistical Service of the Republic of Armenia		['Integrated Living Conditions Survey ']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	51	Armenia	2014.0	56.99563	Float						National Statistical Service of the Republic of Armenia		['Integrated Living Conditions Survey ']	CA	PERCENT	G	Q1
