series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	419	Latin America and the Caribbean	1990.0	3.77582	Float						United Nations Office on Drugs and Crime (UNODC)		['']	E	PER_100000_POP	FEMALE	G
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	419	Latin America and the Caribbean	1990.0	37.87439	Float						United Nations Office on Drugs and Crime (UNODC)		['']	E	PER_100000_POP	MALE	G
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	419	Latin America and the Caribbean	1991.0	3.90771	Float						United Nations Office on Drugs and Crime (UNODC)		['']	E	PER_100000_POP	FEMALE	G
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	419	Latin America and the Caribbean	1991.0	39.1342	Float						United Nations Office on Drugs and Crime (UNODC)		['']	E	PER_100000_POP	MALE	G
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	419	Latin America and the Caribbean	1992.0	3.7849	Float						United Nations Office on Drugs and Crime (UNODC)		['']	E	PER_100000_POP	FEMALE	G
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	419	Latin America and the Caribbean	1992.0	38.46603	Float						United Nations Office on Drugs and Crime (UNODC)		['']	E	PER_100000_POP	MALE	G
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	419	Latin America and the Caribbean	1993.0	3.86265	Float						United Nations Office on Drugs and Crime (UNODC)		['']	E	PER_100000_POP	FEMALE	G
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	419	Latin America and the Caribbean	1993.0	39.46432	Float						United Nations Office on Drugs and Crime (UNODC)		['']	E	PER_100000_POP	MALE	G
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	419	Latin America and the Caribbean	1994.0	3.86384	Float						United Nations Office on Drugs and Crime (UNODC)		['']	E	PER_100000_POP	FEMALE	G
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	419	Latin America and the Caribbean	1994.0	39.68136	Float						United Nations Office on Drugs and Crime (UNODC)		['']	E	PER_100000_POP	MALE	G
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	419	Latin America and the Caribbean	1995.0	3.88827	Float						United Nations Office on Drugs and Crime (UNODC)		['']	E	PER_100000_POP	FEMALE	G
