series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	484	Mexico	2000.0	18.5	Float						HIES - Household income and expenditure survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	484	Mexico	2000.0	22.4	Float						HIES - Household income and expenditure survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	484	Mexico	2000.0	24.3	Float						HIES - Household income and expenditure survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	484	Mexico	2002.0	23.7	Float						HIES - Household income and expenditure survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	484	Mexico	2002.0	21.7	Float						HIES - Household income and expenditure survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	484	Mexico	2002.0	24.8	Float						HIES - Household income and expenditure survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	484	Mexico	2008.0	35.1	Float						HIES - Household income and expenditure survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	484	Mexico	2008.0	33.4	Float						HIES - Household income and expenditure survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	484	Mexico	2008.0	30.4	Float						HIES - Household income and expenditure survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	484	Mexico	2010.0	30.9	Float						HIES - Household income and expenditure survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	484	Mexico	2010.0	31.9	Float						HIES - Household income and expenditure survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	484	Mexico	2010.0	31.5	Float						HIES - Household income and expenditure survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	484	Mexico	2012.0	32.6	Float						HIES - Household income and expenditure survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)']	C	CUR_LCU	FEMALE	isco08	G
