series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type	Activity
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2001.0	82.49957	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G	TOTAL
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2001.0	76.65441	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G	NONAGR
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2001.0	96.42352	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G	ISIC4_A
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2001.0	82.64027	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G	TOTAL
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2001.0	76.3067	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G	NONAGR
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2001.0	95.89464	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G	ISIC4_A
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2001.0	82.28433	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	G	TOTAL
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2001.0	77.13649	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	G	NONAGR
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2001.0	97.45617	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	G	ISIC4_A
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2003.0	81.73845	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G	TOTAL
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2003.0	95.69921	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G	ISIC4_A
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2003.0	75.37285	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G	NONAGR
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2003.0	81.42955	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G	TOTAL
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2003.0	74.67329	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G	NONAGR
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2003.0	95.54967	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G	ISIC4_A
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2003.0	80.9245	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	G	TOTAL
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2003.0	76.35792	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	G	NONAGR
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2003.0	96.05611	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	G	ISIC4_A
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2004.0	82.06694	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G	TOTAL
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2004.0	75.7662	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G	NONAGR
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2004.0	96.46298	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G	ISIC4_A
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2004.0	82.15828	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G	TOTAL
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2004.0	75.15797	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G	NONAGR
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2004.0	96.1989	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G	ISIC4_A
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2004.0	81.9289	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	G	TOTAL
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2004.0	76.59695	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	G	NONAGR
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2004.0	96.97028	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	G	ISIC4_A
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2005.0	81.91788	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G	TOTAL
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2005.0	75.67942	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G	NONAGR
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2005.0	96.23797	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G	ISIC4_A
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2005.0	82.02762	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G	TOTAL
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	218	Ecuador	2005.0	75.01518	Float						LFS - National Survey on Employment, Unemployment and Underemployment		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G	NONAGR
