series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2001.0	17.22222	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	20-64	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2001.0	11.94444	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	20-64	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2001.0	17.65101	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	20+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2001.0	9.55781	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	20-24	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2001.0	12.72956	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2001.0	13.36768	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2001.0	16.45241	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2001.0	12.69744	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	20+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2001.0	7.49338	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	20-24	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2001.0	11.8206	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2001.0	18.94744	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2001.0	16.35983	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2001.0	17.63773	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2001.0	19.37666	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2011.0	15.97222	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	20-64	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2011.0	12.63889	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	20-64	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2011.0	19.00517	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2011.0	16.04201	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2011.0	17.4841	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2011.0	15.38029	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2011.0	16.41327	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2011.0	12.82797	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2011.0	13.09791	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2011.0	12.81061	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	752	Sweden	2011.0	14.12553	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	55-64	ALLAREA	MALE	G
