series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type	Disability status	Grounds of discrimination
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	710	South Africa	2019.0	0.7	Float						National Statistical Office - Governance, Public Safety and Justice Survey		['Time period: refers only to occurrences in the last 12 months. Age: 16 years and over. Discrimination grounds (14): race, ethnic/tribal group, language or dialect, religion, region/province of origin, nationality, poverty or wealth status, sex or gender, disability, political affiliation, sexual orientation, education status, age, other.']	C	PERCENT	BOTHSEX	G	_T	MIG
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	710	South Africa	2019.0	7.6	Float						National Statistical Office - Governance, Public Safety and Justice Survey		['Time period: refers only to occurrences in the last 12 months. Age: 16 years and over. Discrimination grounds (14): race, ethnic/tribal group, language or dialect, religion, region/province of origin, nationality, poverty or wealth status, sex or gender, disability, political affiliation, sexual orientation, education status, age, other.']	C	PERCENT	MALE	G	_T	RACE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	710	South Africa	2019.0	0.0	Float						National Statistical Office - Governance, Public Safety and Justice Survey		['Time period: refers only to occurrences in the last 12 months. Age: 16 years and over. Discrimination grounds (14): race, ethnic/tribal group, language or dialect, religion, region/province of origin, nationality, poverty or wealth status, sex or gender, disability, political affiliation, sexual orientation, education status, age, other.']	C	PERCENT	BOTHSEX	G	_T	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	710	South Africa	2019.0	1.6	Float						National Statistical Office - Governance, Public Safety and Justice Survey		['Time period: refers only to occurrences in the last 12 months. Age: 16 years and over. Discrimination grounds (14): race, ethnic/tribal group, language or dialect, religion, region/province of origin, nationality, poverty or wealth status, sex or gender, disability, political affiliation, sexual orientation, education status, age, other.']	C	PERCENT	BOTHSEX	G	_T	LANDIA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	710	South Africa	2019.0	1.4	Float						National Statistical Office - Governance, Public Safety and Justice Survey		['Time period: refers only to occurrences in the last 12 months. Age: 16 years and over. Discrimination grounds (14): race, ethnic/tribal group, language or dialect, religion, region/province of origin, nationality, poverty or wealth status, sex or gender, disability, political affiliation, sexual orientation, education status, age, other.']	C	PERCENT	FEMALE	G	_T	LANDIA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	710	South Africa	2019.0	1.7	Float						National Statistical Office - Governance, Public Safety and Justice Survey		['Time period: refers only to occurrences in the last 12 months. Age: 16 years and over. Discrimination grounds (14): race, ethnic/tribal group, language or dialect, religion, region/province of origin, nationality, poverty or wealth status, sex or gender, disability, political affiliation, sexual orientation, education status, age, other.']	C	PERCENT	MALE	G	_T	LANDIA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	710	South Africa	2019.0	0.1	Float						National Statistical Office - Governance, Public Safety and Justice Survey		['Time period: refers only to occurrences in the last 12 months. Age: 16 years and over. Discrimination grounds (14): race, ethnic/tribal group, language or dialect, religion, region/province of origin, nationality, poverty or wealth status, sex or gender, disability, political affiliation, sexual orientation, education status, age, other.']	C	PERCENT	MALE	G	_T	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	710	South Africa	2019.0	6.8	Float						National Statistical Office - Governance, Public Safety and Justice Survey		['Time period: refers only to occurrences in the last 12 months. Age: 16 years and over. Discrimination grounds (14): race, ethnic/tribal group, language or dialect, religion, region/province of origin, nationality, poverty or wealth status, sex or gender, disability, political affiliation, sexual orientation, education status, age, other.']	C	PERCENT	BOTHSEX	G	_T	RACE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	710	South Africa	2019.0	6.0	Float						National Statistical Office - Governance, Public Safety and Justice Survey		['Time period: refers only to occurrences in the last 12 months. Age: 16 years and over. Discrimination grounds (14): race, ethnic/tribal group, language or dialect, religion, region/province of origin, nationality, poverty or wealth status, sex or gender, disability, political affiliation, sexual orientation, education status, age, other.']	C	PERCENT	FEMALE	G	_T	RACE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	710	South Africa	2019.0	0.0	Float						National Statistical Office - Governance, Public Safety and Justice Survey		['Time period: refers only to occurrences in the last 12 months. Age: 16 years and over. Discrimination grounds (14): race, ethnic/tribal group, language or dialect, religion, region/province of origin, nationality, poverty or wealth status, sex or gender, disability, political affiliation, sexual orientation, education status, age, other.']	C	PERCENT	FEMALE	G	_T	OTHER
