series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Education level	Reporting Type
SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by sex and education level (%)	796	Turks and Caicos Islands	2000.0	46.15385	Float						UIS		['']	C	PERCENT	BOTHSEX	SECOND	G
SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by sex and education level (%)	796	Turks and Caicos Islands	2000.0	43.20988	Float						UIS		['']	C	PERCENT	FEMALE	SECOND	G
SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by sex and education level (%)	796	Turks and Caicos Islands	2000.0	51.02041	Float						UIS		['']	C	PERCENT	MALE	SECOND	G
SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by sex and education level (%)	796	Turks and Caicos Islands	2001.0	100	Float						UIS		['']	E	PERCENT	MALE	LOWSEC	G
SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by sex and education level (%)	796	Turks and Caicos Islands	2001.0	100	Float						UIS		['']	E	PERCENT	BOTHSEX	LOWSEC	G
SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by sex and education level (%)	796	Turks and Caicos Islands	2001.0	100	Float						UIS		['']	E	PERCENT	FEMALE	LOWSEC	G
SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by sex and education level (%)	796	Turks and Caicos Islands	2001.0	75.92593	Float						UIS		['']	E	PERCENT	FEMALE	PRIMAR	G
SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by sex and education level (%)	796	Turks and Caicos Islands	2001.0	80	Float						UIS		['']	E	PERCENT	MALE	PRIMAR	G
SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by sex and education level (%)	796	Turks and Caicos Islands	2001.0	76.42276	Float						UIS		['']	E	PERCENT	BOTHSEX	PRIMAR	G
SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by sex and education level (%)	796	Turks and Caicos Islands	2002.0	82.69231	Float						UIS		['']	E	PERCENT	FEMALE	PRIMAR	G
