series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2007.0	0.7	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2007.0	0.9	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	MALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2007.0	0.4	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	FEMALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2008.0	0.61	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2008.0	0.92	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	MALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2008.0	0.32	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	FEMALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2009.0	0.45	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2009.0	0.62	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	MALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2009.0	0.28	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	FEMALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2010.0	0.6	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2010.0	0.67	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	MALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2010.0	0.49	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	FEMALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2011.0	0.6	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2011.0	0.62	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	MALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2011.0	0.57	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	FEMALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2012.0	0.5	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2012.0	0.66	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	MALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2012.0	0.42	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	FEMALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2013.0	0.6	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2013.0	0.64	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	MALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2013.0	0.56	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	FEMALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2014.0	0.72	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2014.0	0.65	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	MALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	250	France	2014.0	0.79	Float						United Nations Office on Drugs and Crime		['Refers to robbery and robbery attempts for persons over 14 years old. Excluding robbery related to vehicles and residences. ']	NA	PERCENT	FEMALE	G
