series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of skill	Reporting Type
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	48.73657	Float						Ministry of Science and ICT		['']	NA	PERCENT	BOTHSEX	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	2.95221	Float						Ministry of Science, ICT & Future Planning(MSIP)		['']	NA	PERCENT	FEMALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	4.79118	Float						Ministry of Science and ICT		['']	NA	PERCENT	BOTHSEX	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	6.59941	Float						Ministry of Science, ICT & Future Planning(MSIP)		['']	NA	PERCENT	MALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	49.3953	Float						Ministry of Science, ICT & Future Planning(MSIP)		['']	NA	PERCENT	FEMALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	55.67186	Float						Ministry of Science and ICT		['']	NA	PERCENT	BOTHSEX	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	61.84353	Float						Ministry of Science, ICT & Future Planning(MSIP)		['']	NA	PERCENT	MALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	41.50175	Float						Ministry of Science, ICT & Future Planning(MSIP)		['']	NA	PERCENT	FEMALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	47.78333	Float						Ministry of Science and ICT		['']	NA	PERCENT	BOTHSEX	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	53.95992	Float						Ministry of Science, ICT & Future Planning(MSIP)		['']	NA	PERCENT	MALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	55.0189	Float						Ministry of Science, ICT & Future Planning(MSIP)		['']	NA	PERCENT	FEMALE	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	60.809	Float						Ministry of Science and ICT		['']	NA	PERCENT	BOTHSEX	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	66.50234	Float						Ministry of Science, ICT & Future Planning(MSIP)		['']	NA	PERCENT	MALE	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	41.27835	Float						Ministry of Science, ICT & Future Planning(MSIP)		['']	NA	PERCENT	FEMALE	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	410	Republic of Korea	2015.0	56.07015	Float						Ministry of Science, ICT & Future Planning(MSIP)		['']	NA	PERCENT	MALE	SOFT	G
