series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type	Disability status	Grounds of discrimination
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	10.5	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	_T	ALL
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	0.5	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	_T	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	2.4	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PWD	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	2.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PD	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	3.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	_T	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	1.5	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PWD	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	1.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PD	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	1.5	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	_T	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	1.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PWD	ETHCOLLAN
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	1.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PD	ETHCOLLAN
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	1.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	_T	ETHCOLLAN
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	1.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PWD	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	7.1	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PD	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	1.2	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	_T	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	3.6	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PWD	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	5.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PD	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	3.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	_T	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	3.6	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PWD	SEX
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	4.5	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PD	SEX
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	3.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	_T	SEX
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	9.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PWD	ALL
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	15.5	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PD	ALL
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	1.2	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PD	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	50	Bangladesh	2018.0	0.5	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 64378 women. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason.']	C	PERCENT	FEMALE	G	PWD	OTHER
