series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Education level	Reporting Type	Type of skill
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2006.0	16.64	Float						PISA 2006		['']	C	PERCENT	MALE	LOWSEC	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2006.0	24.88	Float						PISA 2006		['']	C	PERCENT	FEMALE	LOWSEC	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2006.0	20.5849803018223	Float						PISA 2006		['']	C	PERCENT	BOTHSEX	LOWSEC	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2006.0	89.15	Float						PISA 2006		['']	C	PERCENT	MALE	LOWSEC	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2006.0	89.81	Float						PISA 2006		['']	C	PERCENT	FEMALE	LOWSEC	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2006.0	89.464496920572	Float						PISA 2006		['']	C	PERCENT	BOTHSEX	LOWSEC	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2009.0	51.39	Float						PISA 2009		['']	C	PERCENT	FEMALE	LOWSEC	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2009.0	54.7251943838235	Float						PISA 2009		['']	C	PERCENT	BOTHSEX	LOWSEC	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2009.0	22.49	Float						PISA 2009		['']	C	PERCENT	MALE	LOWSEC	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2009.0	32.16	Float						PISA 2009		['']	C	PERCENT	FEMALE	LOWSEC	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2009.0	27.2114510801997	Float						PISA 2009		['']	C	PERCENT	BOTHSEX	LOWSEC	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2009.0	57.9	Float						PISA 2009		['']	C	PERCENT	MALE	LOWSEC	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2011.0	79.8665561838301	Float						PIRLS 2011		['']	C	PERCENT	MALE	PRIMAR	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2011.0	84.0859446069407	Float						PIRLS 2011		['']	C	PERCENT	FEMALE	PRIMAR	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2011.0	81.8595682152955	Float						PIRLS 2011		['']	C	PERCENT	BOTHSEX	PRIMAR	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2011.0	46.1139301733656	Float						TIMSS 2011		['']	C	PERCENT	MALE	PRIMAR	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2011.0	46.7618932643195	Float						TIMSS 2011		['']	C	PERCENT	FEMALE	PRIMAR	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2011.0	46.4199394374223	Float						TIMSS 2011		['']	C	PERCENT	BOTHSEX	PRIMAR	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2016.0	83.5372507542717	Float						PIRLS 2016		['']	C	PERCENT	FEMALE	PRIMAR	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2016.0	78.4978455184301	Float						PIRLS 2016		['']	C	PERCENT	MALE	PRIMAR	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	31	Azerbaijan	2016.0	80.7863281086526	Float						PIRLS 2016		['']	C	PERCENT	BOTHSEX	PRIMAR	G	SKILL_READ
