series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.41667	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	1.72917	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	ALLAREA	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.77083	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	URBAN	MALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	1.53333	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	FEMALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.1875	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.14583	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.39583	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	4.5375	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	1.3375	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	ALLAREA	FEMALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	1.80417	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.6375	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	MALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.15417	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.79167	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.12917	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.74167	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	ALLAREA	MALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	1.69583	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	ALLAREA	FEMALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	1.34583	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	URBAN	FEMALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.13333	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	1.72917	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	URBAN	FEMALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.3875	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	URBAN	FEMALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	4.4875	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	URBAN	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.11667	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	URBAN	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.15417	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	URBAN	FEMALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.19167	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.0875	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.225	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	4.81667	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	1.84167	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.1875	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.69583	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	MALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.175	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.1125	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	FEMALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.41667	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	FEMALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	1.82917	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	URBAN	FEMALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	1.675	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	FEMALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.1125	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	URBAN	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.2125	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	URBAN	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.47083	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	URBAN	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	1.70833	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	URBAN	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	1.29167	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	FEMALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.15	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	URBAN	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2000.0	0.81667	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	URBAN	MALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2010.0	0.225	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	246	Finland	2010.0	0.17083	Float						Statistics Finland  based on Time Use Survey		['']	C	PERCENT	RURAL	MALE	65+	G
