series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	246	Finland	2013.0	0.85	Float						United Nations Office on Drugs and Crime		"['Item is asked in reverse meaning: whether the respondent feels threatened in his/her own neighbourhood. This figure presents those that have answered ""No"", i.e. does not feel threatened in his/her own neighbourhood']"	NA	PERCENT	BOTHSEX	G
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	246	Finland	2014.0	0.86	Float						United Nations Office on Drugs and Crime		"['Item is asked in reverse meaning: whether the respondent feels threatened in his/her own neighbourhood. This figure presents those that have answered ""No"", i.e. does not feel threatened in his/her own neighbourhood']"	NA	PERCENT	BOTHSEX	G
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	246	Finland	2015.0	0.84	Float						United Nations Office on Drugs and Crime		"['Item is asked in reverse meaning: whether the respondent feels threatened in his/her own neighbourhood. This figure presents those that have answered ""No"", i.e. does not feel threatened in his/her own neighbourhood']"	NA	PERCENT	BOTHSEX	G
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	246	Finland	2015.0	0.89	Float						United Nations Office on Drugs and Crime		"['Item is asked in reverse meaning: whether the respondent feels threatened in his/her own neighbourhood. This figure presents those that have answered ""No"", i.e. does not feel threatened in his/her own neighbourhood']"	NA	PERCENT	MALE	G
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	246	Finland	2015.0	0.80	Float						United Nations Office on Drugs and Crime		"['Item is asked in reverse meaning: whether the respondent feels threatened in his/her own neighbourhood. This figure presents those that have answered ""No"", i.e. does not feel threatened in his/her own neighbourhood']"	NA	PERCENT	FEMALE	G
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	246	Finland	2016.0	0.80	Float						United Nations Office on Drugs and Crime		"['Item is asked in reverse meaning: whether the respondent feels threatened in his/her own neighbourhood. This figure presents those that have answered ""No"", i.e. does not feel threatened in his/her own neighbourhood']"	NA	PERCENT	FEMALE	G
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	246	Finland	2016.0	0.89	Float						United Nations Office on Drugs and Crime		"['Item is asked in reverse meaning: whether the respondent feels threatened in his/her own neighbourhood. This figure presents those that have answered ""No"", i.e. does not feel threatened in his/her own neighbourhood']"	NA	PERCENT	MALE	G
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	246	Finland	2016.0	0.84	Float						United Nations Office on Drugs and Crime		"['Item is asked in reverse meaning: whether the respondent feels threatened in his/her own neighbourhood. This figure presents those that have answered ""No"", i.e. does not feel threatened in his/her own neighbourhood']"	NA	PERCENT	BOTHSEX	G
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	246	Finland	2017.0	0.85	Float						United Nations Office on Drugs and Crime		"['Item is asked in reverse meaning: whether the respondent feels threatened in his/her own neighbourhood. This figure presents those that have answered ""No"", i.e. does not feel threatened in his/her own neighbourhood']"	NA	PERCENT	BOTHSEX	G
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	246	Finland	2017.0	0.89	Float						United Nations Office on Drugs and Crime		"['Item is asked in reverse meaning: whether the respondent feels threatened in his/her own neighbourhood. This figure presents those that have answered ""No"", i.e. does not feel threatened in his/her own neighbourhood']"	NA	PERCENT	MALE	G
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	246	Finland	2017.0	0.80	Float						United Nations Office on Drugs and Crime		"['Item is asked in reverse meaning: whether the respondent feels threatened in his/her own neighbourhood. This figure presents those that have answered ""No"", i.e. does not feel threatened in his/her own neighbourhood']"	NA	PERCENT	FEMALE	G
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	246	Finland	2018.0	0.82	Float						United Nations Office on Drugs and Crime		"['Item is asked in reverse meaning: whether the respondent feels threatened in his/her own neighbourhood. This figure presents those that have answered ""No"", i.e. does not feel threatened in his/her own neighbourhood']"	NA	PERCENT	FEMALE	G
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	246	Finland	2018.0	0.87	Float						United Nations Office on Drugs and Crime		"['Item is asked in reverse meaning: whether the respondent feels threatened in his/her own neighbourhood. This figure presents those that have answered ""No"", i.e. does not feel threatened in his/her own neighbourhood']"	NA	PERCENT	BOTHSEX	G
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	246	Finland	2018.0	0.91	Float						United Nations Office on Drugs and Crime		"['Item is asked in reverse meaning: whether the respondent feels threatened in his/her own neighbourhood. This figure presents those that have answered ""No"", i.e. does not feel threatened in his/her own neighbourhood']"	NA	PERCENT	MALE	G
