series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	250	France	2008.0	0.7	Float						United Nations Office on Drugs and Crime		['Sexual touching, or forced sex (Including attempts) 18-75 years. ']	NA	PERCENT	FEMALE	G
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	250	France	2008.0	0.4	Float						United Nations Office on Drugs and Crime		['Sexual touching, or forced sex (Including attempts) 18-75 years. ']	NA	PERCENT	MALE	G
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	250	France	2008.0	0.6	Float						United Nations Office on Drugs and Crime		['Sexual touching, or forced sex (Including attempts) 18-75 years. ']	NA	PERCENT	BOTHSEX	G
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	250	France	2009.0	0.83	Float						United Nations Office on Drugs and Crime		['Sexual touching, or forced sex (Including attempts) 18-75 years. ']	NA	PERCENT	FEMALE	G
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	250	France	2009.0	0.08	Float						United Nations Office on Drugs and Crime		['Sexual touching, or forced sex (Including attempts) 18-75 years. ']	NA	PERCENT	MALE	G
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	250	France	2009.0	0.47	Float						United Nations Office on Drugs and Crime		['Sexual touching, or forced sex (Including attempts) 18-75 years. ']	NA	PERCENT	BOTHSEX	G
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	250	France	2010.0	0.96	Float						United Nations Office on Drugs and Crime		['Sexual touching, or forced sex (Including attempts) 18-75 years. ']	NA	PERCENT	FEMALE	G
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	250	France	2010.0	0.24	Float						United Nations Office on Drugs and Crime		['Sexual touching, or forced sex (Including attempts) 18-75 years. ']	NA	PERCENT	MALE	G
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	250	France	2010.0	0.6	Float						United Nations Office on Drugs and Crime		['Sexual touching, or forced sex (Including attempts) 18-75 years. ']	NA	PERCENT	BOTHSEX	G
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	250	France	2011.0	0.57	Float						United Nations Office on Drugs and Crime		['Sexual touching, or forced sex (Including attempts) 18-75 years. ']	NA	PERCENT	FEMALE	G
